,sentimen,before,after
712,positif,when prabowo said ekonomi kita sedang salah arah tp ini bukan salah bapak jokowi ini salah presiden sebelumnyaa kalimat itu sudah cukup membuat saya tahu bakal milih siapa untuk indonesia tahun kedepan ,when prabowo said ekonomi kita sedang salah arah tp ini bukan salah bapak jokowi ini salah presiden sebelumnyaa kalimat itu sudah cukup membuat saya tahu bakal milih siapa untuk indonesia tahun kedepan
714,negatif,sby sdah lebih modern prabowo kembali ke zaman tritura satu isu dua goreng isu turunkan harga ðÿ˜ bukansalahbapak â€¦,sby sdah lebih modern prabowo kembali ke zaman tritura satu isu dua goreng isu turunkan harga bukansalahbapak
715,negatif,padahal jika pd sadar diri dan merapat ke jokowi ceritanya akan lain namun karena sby pasang harga ahy harus wapres maka tawarannya dirasa kurang pas ,padahal jika pd sadar diri dan merapat ke jokowi ceritanya akan lain namun karena sby pasang harga ahy harus wapres maka tawarannya dirasa kurang pas
716,positif,secara ga langsung juga om wowo udah mengapresiasi dan ingin mengatakan kalo perekonomian negara selama dibawah kepemimpinan pakde jokowi baik ðÿ˜š terima kasih yah om ternyata ini bukansalahbapak jokowi ðÿ˜†,secara ga langsung juga om wowo udah mengapresiasi dan ingin mengatakan kalo perekonomian negara selama dibawah kepemimpinan pakde jokowi baik terima kasih yah om ternyata ini bukansalahbapak jokowi
718,positif,gaya khas piyantun solo garis lurus itu aslinya santun lembah manah yg tdk di keluar dari seorang pemimpin yg merakyat bisa mnghargai siapa saja ,gaya khas piyantun solo garis lurus itu aslinya santun lembah manah yg tdk di keluar dari seorang pemimpin yg merakyat bisa mnghargai siapa saja
723,netral,prabowo sandi tak ambil gaji netizen subhanallah ini baru pemimpin sejati  â€¦ via repelitaonline,prabowo sandi tak ambil gaji netizen subhanallah ini baru pemimpin sejati via repelitaonline
724,netral,prabowo sandi tak ambil gaji netizen subhanallah ini baru pemimpin sejati  â€¦,prabowo sandi tak ambil gaji netizen subhanallah ini baru pemimpin sejati
726,negatif,demokrat digituin menjanjikan pks kursi wagub dki digantung masih saja bela wowo entah ada daya tarik apa hingga mereka spt tidak punya kedaulatan tidak punya harga diri bukansalahbapak prabowo yg salah klean yg mau digituin ,demokrat digituin menjanjikan pks kursi wagub dki digantung masih saja bela wowo entah ada daya tarik apa hingga mereka spt tidak punya kedaulatan tidak punya harga diri bukansalahbapak prabowo yg salah klean yg mau digituin
727,netral,prabowo nilai ekonomi ri salah arah karena para presiden sebelum jokowi   via batlaxcom,prabowo nilai ekonomi ri salah arah karena para presiden sebelum jokowi via batlaxcom
728,netral,masa tenang sandiaga ke tanah suci prabowo lakukan ini warta ekonomi  â€¦,masa tenang sandiaga ke tanah suci prabowo lakukan ini warta ekonomi
732,netral, prabowo pulau sumatra juga inginkan peruban selama hampir tahun ini harga karet turun drastis harga sawit tinggal rp yg sebelum nya pemerintahan sekarang mencapai rp ,prabowo pulau sumatra juga inginkan peruban selama hampir tahun ini harga karet turun drastis harga sawit tinggal rp yg sebelum nya pemerintahan sekarang mencapai rp
733,netral,debat final pilpres analis politik soal ekonomi jokowi kritik kebijakannya sendiri  â€¦,debat final pilpres analis politik soal ekonomi jokowi kritik kebijakannya sendiri
735,negatif,ðÿ˜‚ðÿ˜‚ðÿ˜‚ yang lebih lucunya sandi sama prabowo diajarin ekonomi makro oleh mukidi ngajari ikan berenang ðÿ˜‚ðÿ˜‚ðÿ˜‚,yang lebih lucunya sandi sama prabowo diajarin ekonomi makro oleh mukidi ngajari ikan berenang
736,negatif,pak jokowi diwarisi ekonomi yg bobrok sdh lumayan thn bisa seperti skrng ini semua bukansalahbapak ðÿ˜,pak jokowi diwarisi ekonomi yg bobrok sdh lumayan thn bisa seperti skrng ini semua bukansalahbapak
738,negatif,ya memang semenjak pemerintahan jokowi harga karet yg sebelumnya berada dikisaran ribu kg kini jadi ribu kg oleh sebab itu kebon karet ortu diubah jadi kebon kakao dan beberapa di buat kolam ikan dan tidak menyalahkan pemerintah ,ya memang semenjak pemerintahan jokowi harga karet yg sebelumnya berada dikisaran ribu kg kini jadi ribu kg oleh sebab itu kebon karet ortu diubah jadi kebon kakao dan beberapa di buat kolam ikan dan tidak menyalahkan pemerintah
739,netral,pak kpn bahas smule atau tik tok agar bs buat ekonomi rakyat lbh baik seperti game mobile legend gtu ,pak kpn bahas smule atau tik tok agar bs buat ekonomi rakyat lbh baik seperti game mobile legend gtu
740,netral,jokowi tegaskan pancasila nkri bhinneka tunggal ika dan uud sudah final dan harga mati â€¦ lewat tali berita nkrihargamati satuindonesia,jokowi tegaskan pancasila nkri bhinneka tunggal ika dan uud sudah final dan harga mati lewat tali berita nkrihargamati satuindonesia
741,positif,rakyat hanya butuh kepastian harga terjangkau cari kerja gampang bukan bakalan di php dgn kartu ini kartu itu prabowo sandi solusi masalah bangsa  â€¦,rakyat hanya butuh kepastian harga terjangkau cari kerja gampang bukan bakalan di php dgn kartu ini kartu itu prabowo sandi solusi masalah bangsa
743,negatif,masalahnya anda ga bisa mengatasi cad ga bisa membangun industri nasional yg murni milik entrepreneur indonesia ga bisa membangun kedaulatan pangan energi ekonomi dll ,masalahnya anda ga bisa mengatasi cad ga bisa membangun industri nasional yg murni milik entrepreneur indonesia ga bisa membangun kedaulatan pangan energi ekonomi dll
744,netral,harga tas sama harga motor kok mahalan tas jokowi ke mana sih ,harga tas sama harga motor kok mahalan tas jokowi ke mana sih
746,netral,syamsuddin saya kira jokowi benar pencapaian ekonomi tak bisa diukur per kasus seperti contoh sandiaga soal ibu nurjanah  â€¦,syamsuddin saya kira jokowi benar pencapaian ekonomi tak bisa diukur per kasus seperti contoh sandiaga soal ibu nurjanah
747,positif,fokus pak prabowo ke pertanian pertumbuhan ekonomi dan harga harga yg terjangkau fokus jokowi agar rakyat maen game mobile legend ,fokus pak prabowo ke pertanian pertumbuhan ekonomi dan harga harga yg terjangkau fokus jokowi agar rakyat maen game mobile legend
749,netral,kalo urusan ekonomi perorangan warga suatu daerah mending jadi pak camat aja atau bupati lah ,kalo urusan ekonomi perorangan warga suatu daerah mending jadi pak camat aja atau bupati lah
750,positif,saat ini masa depan atlet indonesia yang berprestasi sudah dipikirkan oleh pemerintah dengan adanya penghargaan dan jaminan hari tua bagi atlet berprestasi jokowi hebat indonesia maju ,saat ini masa depan atlet indonesia yang berprestasi sudah dipikirkan oleh pemerintah dengan adanya penghargaan dan jaminan hari tua bagi atlet berprestasi jokowi hebat indonesia maju
752,negatif,yg nyakitin perasaan demokrat ttg jatah menteri adiknya prabowo yg nuduh presiden sebelumâ² nya salah kelola ekonomi prabowo terus yg salah dan dituduh mengadu domba cebong anda waras ,yg nyakitin perasaan demokrat ttg jatah menteri adiknya prabowo yg nuduh presiden nya salah kelola ekonomi prabowo terus yg salah dan dituduh mengadu domba cebong anda waras
753,negatif,saya mau nanya seriusan ya setelah liat debat semalam presiden jokowi kok ngga ngerti ekonomi jadi selama ini presiden kita siapa sih ,saya mau nanya seriusan ya setelah liat debat semalam presiden jokowi kok ngga ngerti ekonomi jadi selama ini presiden kita siapa sih
754,netral,apabila ada yg lebih dari ini maka silahkan anda pilih prabowo sandi tak akan ambil gaji sepeser pun jika terpilih your turn bro â€¦,apabila ada yg lebih dari ini maka silahkan anda pilih prabowo sandi tak akan ambil gaji sepeser pun jika terpilih your turn bro
756,netral,tolong ditindak petugas arogan yang bicara kasar dan menuduh preman pada para pemilik suara yang tidak bisa mencoblos dia digaji dari pajak rakyat jokowi kpu id bawaslu ri kemlu ri menlu ri  â€¦,tolong ditindak petugas arogan yang bicara kasar dan menuduh preman pada para pemilik suara yang tidak bisa mencoblos dia digaji dari pajak rakyat jokowi kpu id bawaslu ri kemlu ri menlu ri
757,positif,setuju sama mba n alfah jujur aku kagum sama uah sama ilmu dan tutur katanya dan aku hargain pilihan beliau itu haknya tp kalo soal masuk surga kan beda ya padahal beliau selalu ngingetin kita bukan siapa siapa gada jaminan kita langsung masuk surga jadi agak gimana gituh ,setuju sama mba n alfah jujur aku kagum sama uah sama ilmu dan tutur katanya dan aku hargain pilihan beliau itu haknya tp kalo soal masuk surga kan beda ya padahal beliau selalu ngingetin kita bukan siapa siapa gada jaminan kita langsung masuk surga jadi agak gimana gituh
758,negatif,prabowo itu buta tentang penerima negara bahwa tentang kemiliteran beliau begitu buta prabowo diberi informasi menyesatkan oleh tim ekonominya prabowo itu hanya wayang yang diperalat ,prabowo itu buta tentang penerima negara bahwa tentang kemiliteran beliau begitu buta prabowo diberi informasi menyesatkan oleh tim ekonominya prabowo itu hanya wayang yang diperalat
760,netral,jokowi temui raja salman kenapa ya warta ekonomi  â€¦,jokowi temui raja salman kenapa ya warta ekonomi
761,positif,setuju gus ngehack akun itu bukan cara dan gaya pendukung jokowi yg damai penuh kasih dan benci hoax kita harus hargai hormati uas walau beda pilihan wahai kaum jahat cara buruk anda untuk adu domba dngn hack akun tenar hoax tidak akan berhasil ,setuju gus ngehack akun itu bukan cara dan gaya pendukung jokowi yg damai penuh kasih dan benci hoax kita harus hargai hormati uas walau beda pilihan wahai kaum jahat cara buruk anda untuk adu domba dngn hack akun tenar hoax tidak akan berhasil
762,positif,harusnya berani mengganti dengan yang baik terutama di bidang ekonomi dan hukum saya sebenarnya kurang srek waktu pak mohmahfudmd tidak jadi cawapres akan mengurangi kecepatan pemerintah tapi tetep saya optimis pak jokowi mampu bekerja dgn baik ,harusnya berani mengganti dengan yang baik terutama di bidang ekonomi dan hukum saya sebenarnya kurang srek waktu pak mohmahfudmd tidak jadi cawapres akan mengurangi kecepatan pemerintah tapi tetep saya optimis pak jokowi mampu bekerja dgn baik
763,netral,jokowi juga membantah bahwa pembangunan infrastruktur yang dilakukan tidak terencana dengan matang menurutnya pembangunan infastruktur ini adalah tahap awal dalam pembangunan ekonomi makro tersebut ,jokowi juga membantah bahwa pembangunan infrastruktur yang dilakukan tidak terencana dengan matang menurutnya pembangunan infastruktur ini adalah tahap awal dalam pembangunan ekonomi makro tersebut
764,netral,pengeloalan ekonomi makro adalah agregat produksi sektor primer seperti pertanian pertambangan dan perkebunan pengelolaan ekonomi makro ini saya kira tak semudah membalikkan tangan ucap jokowi di hotel sultan jakarta minggu ,pengeloalan ekonomi makro adalah agregat produksi sektor primer seperti pertanian pertambangan dan perkebunan pengelolaan ekonomi makro ini saya kira tak semudah membalikkan tangan ucap jokowi di hotel sultan jakarta minggu
765,netral,jokowi menjelaskan dalam hal ekonomi sebenarnya ada dua hal yang harus diperhatikan yaitu pengelolaan ekonomi mikro dan ekonomi makro ,jokowi menjelaskan dalam hal ekonomi sebenarnya ada dua hal yang harus diperhatikan yaitu pengelolaan ekonomi mikro dan ekonomi makro
768,netral,kekayaan pak jokowi salah satunya asset tanah dan property tiap tahun harganya naik ,kekayaan pak jokowi salah satunya asset tanah dan property tiap tahun harganya naik
769,netral,calon presiden capres nomor urut satu joko widodo menjawab pendapat calon presiden nomor urut dua prabowo bahwa pengelolaan ekonomi indonesia saat ini salah arah ,calon presiden capres nomor urut satu joko widodo menjawab pendapat calon presiden nomor urut dua prabowo bahwa pengelolaan ekonomi indonesia saat ini salah arah
770,negatif,loe yg goblok gamedua itu bnyk dimain sama anakdua pengaruhnya bagi ekonomi yg pasti ada secara tidak langsung anakdua skrg lebih game menghilangkan niat kreatifitas dan aktifiktas yg ujungduanya ke sdm pada periode dua kedepan jokowi akan fokus ke sdm ,loe yg goblok gamedua itu bnyk dimain sama anakdua pengaruhnya bagi ekonomi yg pasti ada secara tidak langsung anakdua skrg lebih game menghilangkan niat kreatifitas dan aktifiktas yg ujungduanya ke sdm pada periode dua kedepan jokowi akan fokus ke sdm
772,positif,cuaca cerah menyambut kedatangan presiden jokowi dan ibu iriana di bandara internasional king khalid riyadh arab saudi minggu april pukul waktu setempat ws alhamdulillah org yg selalu kalian hujat tp beliau sangat dihargai dunia coblossudah terbukti ðÿ‘ðÿ»,cuaca cerah menyambut kedatangan presiden jokowi dan ibu iriana di bandara internasional king khalid riyadh arab saudi minggu april pukul waktu setempat ws alhamdulillah org yg selalu kalian hujat tp beliau sangat dihargai dunia coblossudah terbukti
773,positif,pak jokowi itu negarawan sejati semalam saya melihat pak jokowi sepenuh hati berusaha tidak merendahkan cara oposisi memahami permasalahan ekonomi sebuah institusi sebesar negara padahal jelas sekali cara pandang oposisi itu kekanak kanakan ðÿ˜…,pak jokowi itu negarawan sejati semalam saya melihat pak jokowi sepenuh hati berusaha tidak merendahkan cara oposisi memahami permasalahan ekonomi sebuah institusi sebesar negara padahal jelas sekali cara pandang oposisi itu kekanak kanakan
775,netral,jokowi mantabkan ekonomi prabowo salahkan masaâ lalu  â€¦,jokowi mantabkan ekonomi prabowo salahkan lalu
779,negatif,klo ekonomi g naik bgmn masyarakat bisa tumbuh aplgi merata krn anda jadi presiden hutang meningkat dan kami rakyat indonesia harus membayarnya secara merata rakyat dapat kartu pra kerja tapi tka china yg dapat kerjaan please kami sudah muak dgn anda ,klo ekonomi g naik bgmn masyarakat bisa tumbuh aplgi merata krn anda jadi presiden hutang meningkat dan kami rakyat indonesia harus membayarnya secara merata rakyat dapat kartu pra kerja tapi tka china yg dapat kerjaan please kami sudah muak dgn anda
780,negatif,se jokowi itu kelasnya mentok sbenernya gubernur itupun belum teruji bs bener gak urus ibu kota jkt yg paling ngaco itu pendukung jokowi yg ngotot periode th kerja yg agak bener hanya infrastruktur itupun ekonomi itu gk melulu insfrastruktur ad instrumen yg lainnyaðÿ,se jokowi itu kelasnya mentok sbenernya gubernur itupun belum teruji bs bener gak urus ibu kota jkt yg paling ngaco itu pendukung jokowi yg ngotot periode th kerja yg agak bener hanya infrastruktur itupun ekonomi itu gk melulu insfrastruktur ad instrumen yg
782,positif,semua gaji prabowo sabdi akan di serahkan ke negara dan kaum duafa pemimpin yang mulia ,semua gaji prabowo sabdi akan di serahkan ke negara dan kaum duafa pemimpin yang mulia
783,positif,dari sabang sampai merauke bhineka tunggal ika beragam tp tetap satu indonesia nkri harus tetap dijaga dan idiologi pancasila sampai kapanpun tidak dapat dirubah harga mati ,dari sabang sampai merauke bhineka tunggal ika beragam tp tetap satu indonesia nkri harus tetap dijaga dan idiologi pancasila sampai kapanpun tidak dapat dirubah harga mati
785,positif,lo klo ga suka sama jokowi ga gtu jg donk ðÿ˜† belajarlah menghargai prestasi dan karya serta proses seseorang sampai menjadi pemimpin nah baru belajar tweet politik ðÿ˜š tp susah jg ya namanya ga suka mau diapain jg ga suka ðÿ˜†ðÿ˜†,lo klo ga suka sama jokowi ga gtu jg donk belajarlah menghargai prestasi dan karya serta proses seseorang sampai menjadi pemimpin nah baru belajar tweet politik tp susah jg ya namanya ga suka mau diapain jg ga suka
786,netral,mahar sederhana terima kasih istriku jokowi dan iriana menikah pada desember di solo mahar pernikahan jokowi dan iriana sederhana mahar berupa alat salat alquran dan cincin kawin harga cincin kawin kala itu rp ribu ,mahar sederhana terima kasih istriku jokowi dan iriana menikah pada desember di solo mahar pernikahan jokowi dan iriana sederhana mahar berupa alat salat alquran dan cincin kawin harga cincin kawin kala itu rp ribu
787,positif,nampaknya cara sandiuno ini sudah ditungguin oleh jokowi karena tipenya dari debat satu selalu menyebut contoh ekonomi dg nama ibu begitu di debat ini sandi mulai melayangkan bola langsung di smesh oleh jokowi game over skak matt mantul pak eko ðÿ‘  â€¦,nampaknya cara sandiuno ini sudah ditungguin oleh jokowi karena tipenya dari debat satu selalu menyebut contoh ekonomi dg nama ibu begitu di debat ini sandi mulai melayangkan bola langsung di smesh oleh jokowi game over skak matt mantul pak eko
788,negatif,gaji prbwo sandi hanya jt buat kaum duafa tapi uang tilep ratusan milyar masuk kantong pribadi ya hadeh miris ,gaji prbwo sandi hanya jt buat kaum duafa tapi uang tilep ratusan milyar masuk kantong pribadi ya hadeh miris
789,positif,sudah betul pak prabowo ga mau jawab langsung biar cawapres yg jawab karena masalah itu ga fundamental secara ekonomi tapi berhubung si jae masih ngotot terus ya sesi kedua di jawab prabowo masalah itu ga penting yg penting kesejahteraan rakyat termasuk pertanian ,sudah betul pak prabowo ga mau jawab langsung biar cawapres yg jawab karena masalah itu ga fundamental secara ekonomi tapi berhubung si jae masih ngotot terus ya sesi kedua di jawab prabowo masalah itu ga penting yg penting kesejahteraan rakyat termasuk pertanian
792,positif,trimakasih kemenpu trimakasih tni ad trimakasih jokowi prjuangan yg luar biasa ðÿ‘ðÿ¿ pelan tp pasti alhmdllh masy di ujung ind bs merasakan manfaat adanya infrastruktur ikut senang kalo pajak yg kt bayar ke negara dipakai utk hal spt ini ðÿ‚,trimakasih kemenpu trimakasih tni ad trimakasih jokowi prjuangan yg luar biasa pelan tp pasti alhmdllh masy di ujung ind bs merasakan manfaat adanya infrastruktur ikut senang kalo pajak yg kt bayar ke negara dipakai utk hal spt ini
795,netral,prabowo salahkan presiden sebelum jokowi ahy minta hargai kontribusi sby  â€¦,prabowo salahkan presiden sebelum jokowi ahy minta hargai kontribusi sby
797,negatif,penghasilan pak jokowi dari bisnis meubelnya jauh lebih besar dari gaji presidennya paling lu hanya bisa membodohi kaum kampret ,penghasilan pak jokowi dari bisnis meubelnya jauh lebih besar dari gaji presidennya paling lu hanya bisa membodohi kaum kampret
798,positif,dampak ekonomi tidak langsung asian games meliputi tahap konstruksi operasional penyelenggaraan kedatangan pengunjung berkontribusi pd pertumbuhan pdb nilai tambah ekonomi peningkatan output sektor penyerapan tenaga kerja peningkatan pendapatan riil jokowi hebat ,dampak ekonomi tidak langsung asian games meliputi tahap konstruksi operasional penyelenggaraan kedatangan pengunjung berkontribusi pd pertumbuhan pdb nilai tambah ekonomi peningkatan output sektor penyerapan tenaga kerja peningkatan pendapatan riil jokowi hebat
801,negatif,jokowi apa yang akan bapak lakukan untuk pengembangan e sport mobile legend kedepan prabowo tingkatkan produksi pertanian tingkatkan kualitas buruh turunkan harga itu yang akan saya fokus gw ðÿ˜­ðÿ˜­ðÿ˜­,jokowi apa yang akan bapak lakukan untuk pengembangan e sport mobile legend kedepan prabowo tingkatkan produksi pertanian tingkatkan kualitas buruh turunkan harga itu yang akan saya fokus gw
803,netral,jokowi tegaskan nkri dan bhineka tunggal ika harga mati pancasila harga mati lestarikan pancasila â€¦,jokowi tegaskan nkri dan bhineka tunggal ika harga mati pancasila harga mati lestarikan pancasila
804,positif,sahabat asykar moesa jika bapak prabowo subianto dan bapak sandiaga salahuddin uno terpilih menjadi presiden dan wakil presiden mereka akan menyumbangkan gaji mereka ke kaum dhuafa dan tidak akan menerima sepeserpun luar biasa komitmen mereka berdua ðÿ‘‰âœšðÿ‘‰,sahabat asykar moesa jika bapak prabowo subianto dan bapak sandiaga salahuddin uno terpilih menjadi presiden dan wakil presiden mereka akan menyumbangkan gaji mereka ke kaum dhuafa dan tidak akan menerima sepeserpun luar biasa komitmen mereka berdua
805,netral,masa tenang prabowo minta didoain ulama warta ekonomi  â€¦,masa tenang prabowo minta didoain ulama warta ekonomi
806,positif,aamiin ya allah berilah kesempatan kepada pak prabowo dan bang sandiuno memimpin indonesia dan berilah kesempatan kepada pak ramlirizal untuk membantu memperbaiki ekonomi indonesia aamiin ,aamiin ya allah berilah kesempatan kepada pak prabowo dan bang sandiuno memimpin indonesia dan berilah kesempatan kepada pak ramlirizal untuk membantu memperbaiki ekonomi indonesia aamiin
807,negatif,ðÿ˜‚ðÿ˜‚ sandi sandi masa ga bs bdain ekonomi makro dgn mikro,sandi sandi masa ga bs bdain ekonomi makro dgn mikro
808,negatif,sekarng aja sudah sangat timpang tahun tidur kali ya rakyat terpecah bela mau dua priode jaman sby rakyat adem adem ekonomi berjalan dengan baik ,sekarng aja sudah sangat timpang tahun tidur kali ya rakyat terpecah bela mau dua priode jaman sby rakyat adem adem ekonomi berjalan dengan baik
810,negatif,kalo ngnggur aja digajih ngapain musti capek kerja ðÿƒ,kalo ngnggur aja digajih ngapain musti capek kerja
811,negatif,klo org korea singapore australia mau jokowi silahkan ambil faktanya di jaman beliau pertumbuhan ekonomi melambat laju penurunan masy miskin melambat rekor terburuk defisit neraca perdagangan ,klo org korea singapore australia mau jokowi silahkan ambil faktanya di jaman beliau pertumbuhan ekonomi melambat laju penurunan masy miskin melambat rekor terburuk defisit neraca perdagangan
812,negatif, bocordua dan si sandi oke oce yg bankrut dan keluhan satu dua orang selalu dijadikan referensi ekonomi yg dua juta orang akal sehatnya sudah hilang ,bocordua dan si sandi oke oce yg bankrut dan keluhan satu dua orang selalu dijadikan referensi ekonomi yg dua juta orang akal sehatnya sudah hilang
813,positif,di debat terakhir jokowi menasehati paslon dua soal pengelolaan ekonomi makro ini membuktikan bahwa jokowi menguasai persoalan ekonomi jokowi amin jokowi menang total debat marthinlase totosudarmongi alvinolulu â€¦,di debat terakhir jokowi menasehati paslon dua soal pengelolaan ekonomi makro ini membuktikan bahwa jokowi menguasai persoalan ekonomi jokowi amin jokowi menang total debat marthinlase totosudarmongi alvinolulu
814,negatif,pertumbuhan ekonomi apa gaji aja kagak naik ,pertumbuhan ekonomi apa gaji aja kagak naik
816,positif, tahun merdeka harga bbm bisa sama sampai papua yg bikin ya jokowi melawan para mafia itu dulu satu kalau ku jelaskan banyak yg dilakukan jokowi nanti nyinyir pade ,tahun merdeka harga bbm bisa sama sampai papua yg bikin ya jokowi melawan para mafia itu dulu satu kalau ku jelaskan banyak yg dilakukan jokowi nanti nyinyir pade
817,negatif,antek asing pki ekonomi amburadul harga naik raja hutang plonga plongo sekolam bla bla blaðÿ˜ ðÿ‘† berisik lu prabowo bilang bukan salah jokowi klean lebih prabowo daripada prabowo ðÿ˜‘ ðÿ˜³ðÿ‘† bukansalahbapak,antek asing pki ekonomi amburadul harga naik raja hutang plonga plongo sekolam bla bla berisik lu prabowo bilang bukan salah jokowi klean lebih prabowo daripada prabowo bukansalahbapak
818,negatif,maap pak kalau tidak bisa memenuhi janji bapak tahun tentang pertumbuhan ekonomi indonesia lebih baik bapak jangan pakai cara ngeles dengan berbagai alasan hanya perlu minta maaf saja pak terimakasih ,maap pak kalau tidak bisa memenuhi janji bapak tahun tentang pertumbuhan ekonomi indonesia lebih baik bapak jangan pakai cara ngeles dengan berbagai alasan hanya perlu minta maaf saja pak terimakasih
819,positif,mobile legend bagian dr e sport di game online klo diangkat ke debat capres tentu artinya penting dlm scope ekonomi kreatif dan pentingnya pengadaan platform internet oleh pemerintah it makes sense jokowi visioner pak ðÿ,mobile legend bagian dr e sport di game online klo diangkat ke debat capres tentu artinya penting dlm scope ekonomi kreatif dan pentingnya pengadaan platform internet oleh pemerintah it makes sense jokowi visioner pak
820,negatif,dibanding sekarang zaman soeharto ketimpangan ekonomi ga sesadis sekarang ,dibanding sekarang zaman soeharto ketimpangan ekonomi ga sesadis sekarang
822,negatif,ekonomi kita salah arah yg disalahkn wowo presiden sebelumnya ada byk presiden seblm pak jokowi kira siapa yg dimaksud sy pribadi jelas itu sbyudhoyono ini buktinya sejak dan wowo sdh menyalahkn sby â¬‡â¬‡â¬‡ rachlannashidik agusyudhoyono bukansalahbapak,ekonomi kita salah arah yg disalahkn wowo presiden sebelumnya ada byk presiden seblm pak jokowi kira siapa yg dimaksud sy pribadi jelas itu sbyudhoyono ini buktinya sejak dan wowo sdh menyalahkn sby rachlannashidik agusyudhoyono bukansalahbapak
825,negatif,mungkin prabowo meneladani karyawan ptkiani konon uda lama juga gak ambil gaji apa benar ,mungkin prabowo meneladani karyawan ptkiani konon uda lama juga gak ambil gaji apa benar
826,netral,jika menang pilpres prabowo dan sandiaga pastikan tak akan ambil gaji  â€¦,jika menang pilpres prabowo dan sandiaga pastikan tak akan ambil gaji
827,netral,yg gak menghargai bukan pak jokowi bang andi ,yg gak menghargai bukan pak jokowi bang andi
828,negatif,bowo dalam debat mengatakan orientasi ekonomi indonesia tidak berada di jalur yang benar meskipun mengatakan itu dirinya tidak menyalahkan jokowi namun para pemimpin sebelum jokowi â€¦ prabowo salahkan sby,bowo dalam debat mengatakan orientasi ekonomi indonesia tidak berada di jalur yang benar meskipun mengatakan itu dirinya tidak menyalahkan jokowi namun para pemimpin sebelum jokowi prabowo salahkan sby
829,positif,nyo buka youtube dngerin sekali lg yg ditanyain pak jokowi yg jd pembahasan awal kan bkn masalah e sport tapi pokok utamanya adl ekonomi digital dan mobile legend cm jadi salah satu contoh ,nyo buka youtube dngerin sekali lg yg ditanyain pak jokowi yg jd pembahasan awal kan bkn masalah e sport tapi pokok utamanya adl ekonomi digital dan mobile legend cm jadi salah satu contoh
830,negatif,bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi tetapi juga presiden presiden sebelumnya â€¦ prabowo salahkan sby,bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi tetapi juga presiden presiden sebelumnya prabowo salahkan sby
831,netral, sandiuno prabowo mardanialisera fadlizon bersama pak prabowo dan bang sandiuno kami akan turunkan harga listrik dan kebutuhan yg terjangkau tanpa mengeluarkan kartu kartu baru prabowo sandi okbanget menang debat ganti presiden aa gym pilih pr,sandiuno prabowo mardanialisera fadlizon bersama pak prabowo dan bang sandiuno kami akan turunkan harga listrik dan kebutuhan yg terjangkau tanpa mengeluarkan kartu kartu baru prabowo sandi okbanget menang debat ganti presiden aa gym pilih pr
832,negatif,dan perut rakyat tidak bisa di isi dengan kartu semata ekonomi itu tidak sekedar meroket ape lagi tekorðÿ¤£ðÿ˜†,dan perut rakyat tidak bisa di isi dengan kartu semata ekonomi itu tidak sekedar meroket ape lagi
837,negatif,coba cek ktp anda ada tulisan status ekonomi ngga kaya atau miskin trus status pekerjaan atau pengangguran alamat rumah asli atau kontrakan karena itulah kita butuh kartu lain sebelum e ktp disempurnakan kalian koq gampang ditipu sih polos atau bego ,coba cek ktp anda ada tulisan status ekonomi ngga kaya atau miskin trus status pekerjaan atau pengangguran alamat rumah asli atau kontrakan karena itulah kita butuh kartu lain sebelum e ktp disempurnakan kalian koq gampang ditipu sih polos atau bego
839,positif, sandiuno mantaappppp seharusnya waktu bilang turunkan harga listrik dan tidak impor saat panen diteriakkan dengan kencang akan lebih mantap karena faktor itu lah kebanyakan rakyak kecewa dg jokowi,sandiuno mantaappppp seharusnya waktu bilang turunkan harga listrik dan tidak impor saat panen diteriakkan dengan kencang akan lebih mantap karena faktor itu lah kebanyakan rakyak kecewa dg jokowi
841,negatif,sebelumnya kan ngomong dengan mudahnya janji ekonomi bakal tumbuh diatas eh sekarang lain lagi omongane sehat pak jok ,sebelumnya kan ngomong dengan mudahnya janji ekonomi bakal tumbuh diatas eh sekarang lain lagi omongane sehat pak jok
842,negatif,seandainya prabowo jadi presiden amit amit dan janji janjinya ternyata gak terwujud dan ekonomi makan merosot pasti nyalahin pemerintah sebelumnya yaitu jo sby ðÿ˜‘,seandainya prabowo jadi presiden amit amit dan janji janjinya ternyata gak terwujud dan ekonomi makan merosot pasti nyalahin pemerintah sebelumnya yaitu jo sby
843,positif,sangat jelas skali kwalitas dua yg cerdas dan berwawasan luas debat tadi malam dua menang mutlak ðÿ†ðÿ‘ dua sangat layak memimpin bangsa ini gaji mereka relakan untuk fakir miskin dan kaum dhuafa,sangat jelas skali kwalitas dua yg cerdas dan berwawasan luas debat tadi malam dua menang mutlak dua sangat layak memimpin bangsa ini gaji mereka relakan untuk fakir miskin dan kaum dhuafa
844,netral,jokowi pertumbuhan ekonomi harus disyukuri jangan kufurâ nikmat  â€¦,jokowi pertumbuhan ekonomi harus disyukuri jangan nikmat
845,positif,sah satu satu suara april satu jokowi amin harga mati untuk nkri maju ,sah satu satu suara april satu jokowi amin harga mati untuk nkri maju
847,negatif, jokowi jika ekonomi kesehatan pendidikan kita baik saja knp harus ada kartu ini dan itu serius nanya pak ,jokowi jika ekonomi kesehatan pendidikan kita baik saja knp harus ada kartu ini dan itu serius nanya pak
