,sentimen,before,after
723,netral,"prabowo-sandi tak ambil gaji, netizen : subhanallah, ini baru pemimpin sejati   â€¦ via @repelitaonline",prabowo sandi tak ambil gaji netizen subhanallah ini baru pemimpin sejati  â€¦ via repelitaonline
724,netral,"prabowo-sandi tak ambil gaji, netizen : subhanallah, ini baru pemimpin sejati    â€¦",prabowo sandi tak ambil gaji netizen subhanallah ini baru pemimpin sejati  â€¦
725,positif,pertumbuhan ekonomi konsisten. ga ada alasan ga pilih jokowi lagi,pertumbuhan ekonomi konsisten ga ada alasan ga pilih jokowi lagi
726,negatif,"demokrat digituin. menjanjikan pks kursi wagub dki, digantung. masih saja bela wowo? entah ada daya tarik apa hingga mereka spt tidak punya kedaulatan, tidak punya harga diri. bukansalahbapak prabowo. yg salah klean yg mau digituin.",demokrat digituin menjanjikan pks kursi wagub dki digantung masih saja bela wowo entah ada daya tarik apa hingga mereka spt tidak punya kedaulatan tidak punya harga diri bukansalahbapak prabowo yg salah klean yg mau digituin 
727,netral,"prabowo nilai ekonomi ri salah arah, karena para presiden sebelum jokowi    via @batlaxcom",prabowo nilai ekonomi ri salah arah karena para presiden sebelum jokowi   via batlaxcom
728,netral,"masa tenang, sandiaga ke tanah suci, prabowo lakukan ini - warta ekonomi   â€¦",masa tenang sandiaga ke tanah suci prabowo lakukan ini warta ekonomi  â€¦
729,positif,kisah heroik yg diceritakan oleh orang yg pernah satu tim dgn nya barangkali bisa membuktikan pujian yg hingga sekarang masih melekat saat publik di tanah air membincangkan sang begawan ekonomi indonesia ini. prabowo sandiuno prabowo sandi indonesia menang indonesia adil makmur,kisah heroik yg diceritakan oleh orang yg pernah satu tim dgn nya barangkali bisa membuktikan pujian yg hingga sekarang masih melekat saat publik di tanah air membincangkan sang begawan ekonomi indonesia ini prabowo sandiuno prabowo sandi indonesia menang indonesia adil makmur
730,negatif,"bgmn bs memimpin negara klu setiap saat bicaranya hanya ekonomi mikro. dia fikir ini perusahaan cuma produksi lalu jual? hahaha... begitulah tong kosong nyaring bunyinya, ok oc gagal di jakarta mau dinasionalkan. pak jokowi keluarkan kartu kerja dia domplrng dgn rumah kerja. haha",bgmn bs memimpin negara klu setiap saat bicaranya hanya ekonomi mikro dia fikir ini perusahaan cuma produksi lalu jual hahaha begitulah tong kosong nyaring bunyinya ok oc gagal di jakarta mau dinasionalkan pak jokowi keluarkan kartu kerja dia domplrng dgn rumah kerja haha
731,negatif,"wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak. termasuk presiden-presiden sebelum jokowi. lah, ekonomi indonesia masa pak jokowi baik-baik aja tuh. malah ngehoaks dengan menyalahkan presiden terdahulu. prabowo salahkan sby",wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak termasuk presiden presiden sebelum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan menyalahkan presiden terdahulu prabowo salahkan sby
732,netral,@prabowo pulau sumatra juga inginkan peruban. selama hampir  tahun ini harga karet turun drastis harga sawit tinggal rp yg sebelum nya pemerintahan sekarang mencapai rp., prabowo pulau sumatra juga inginkan peruban selama hampir tahun ini harga karet turun drastis harga sawit tinggal rp yg sebelum nya pemerintahan sekarang mencapai rp 
733,netral,"debat final pilpres, analis politik: soal ekonomi, jokowi kritik kebijakannya sendiri   â€¦",debat final pilpres analis politik soal ekonomi jokowi kritik kebijakannya sendiri  â€¦
734,negatif,"prabowo hartanya trilliunan, tp gaji karyawan sampai sekarang blm lunas",prabowo hartanya trilliunan tp gaji karyawan sampai sekarang blm lunas
735,negatif,"ðÿ˜‚ðÿ˜‚ðÿ˜‚ yang lebih lucunya, sandi sama prabowo diajarin ekonomi makro oleh mukidi, ngajari ikan berenang ðÿ˜‚ðÿ˜‚ðÿ˜‚",ðÿ˜‚ðÿ˜‚ðÿ˜‚ yang lebih lucunya sandi sama prabowo diajarin ekonomi makro oleh mukidi ngajari ikan berenang ðÿ˜‚ðÿ˜‚ðÿ˜‚
736,negatif,"pak jokowi diwarisi ekonomi yg bobrok, sdh lumayan , thn bisa seperti skrng, ini semua bukansalahbapak ðÿ˜",pak jokowi diwarisi ekonomi yg bobrok sdh lumayan thn bisa seperti skrng ini semua bukansalahbapak ðÿ˜
737,negatif,"saya mau mengeluh ke pak sandiaga kalo sampe skrg saya belum pernah dapet cashback ovo, tokped jg jarang ada gratis ongkir.  tlg sampaikan ke pak jokowi, ini bukti ekonomi makin sulit!  nama: bobby domisili: gresik/malang",saya mau mengeluh ke pak sandiaga kalo sampe skrg saya belum pernah dapet cashback ovo tokped jg jarang ada gratis ongkir tlg sampaikan ke pak jokowi ini bukti ekonomi makin sulit nama bobby domisili gresik malang
738,negatif,"ya, memang semenjak pemerintahan jokowi harga karet yg sebelumnya berada dikisaran - ribu/kg kini jadi - ribu/kg. oleh sebab itu, kebon karet ortu diubah jadi kebon kakao dan beberapa di buat kolam ikan. dan tidak menyalahkan pemerintah.",ya memang semenjak pemerintahan jokowi harga karet yg sebelumnya berada dikisaran ribu kg kini jadi ribu kg oleh sebab itu kebon karet ortu diubah jadi kebon kakao dan beberapa di buat kolam ikan dan tidak menyalahkan pemerintah 
739,netral,pak kpn bahas smule atau tik tok agar bs buat ekonomi rakyat lbh baik seperti game mobile legend gtu....??,pak kpn bahas smule atau tik tok agar bs buat ekonomi rakyat lbh baik seperti game mobile legend gtu 
740,netral,"jokowi tegaskan pancasila, nkri, bhinneka tunggal ika dan uud  sudah final dan harga mati  â€¦ lewat @tali berita . . nkrihargamati satuindonesia",jokowi tegaskan pancasila nkri bhinneka tunggal ika dan uud sudah final dan harga mati â€¦ lewat tali berita nkrihargamati satuindonesia
741,positif,"rakyat hanya butuh kepastian harga terjangkau, cari kerja gampang bukan bakalan di php dgn kartu ini kartu itu... prabowo sandi solusi masalah bangsa..   â€¦",rakyat hanya butuh kepastian harga terjangkau cari kerja gampang bukan bakalan di php dgn kartu ini kartu itu prabowo sandi solusi masalah bangsa  â€¦
742,negatif,"ngebet jadi presiden, prabowo punya utang rp , triliun dan tidak bayar pajak",ngebet jadi presiden prabowo punya utang rp triliun dan tidak bayar pajak
743,negatif,"masalahnya anda ga bisa mengatasi cad, ga bisa membangun industri nasional yg murni % milik entrepreneur indonesia, ga bisa membangun kedaulatan pangan, energi. ekonomi, dll.",masalahnya anda ga bisa mengatasi cad ga bisa membangun industri nasional yg murni milik entrepreneur indonesia ga bisa membangun kedaulatan pangan energi ekonomi dll 
744,netral,harga tas sama harga motor kok mahalan tas.   jokowi ke mana sih??,harga tas sama harga motor kok mahalan tas jokowi ke mana sih 
745,netral,kondisi ekonomi global membuat pemerintah melakukan antisipasi. keseriusan jokowi membangun ekonomi domestik yang memperkuat pondasi dasar nasional dengan jumlah penduduk indonesia sekitar  juta orang. ini menjadi potensi kekuatan ekonomi indonesia. jokowi menang total debat,kondisi ekonomi global membuat pemerintah melakukan antisipasi keseriusan jokowi membangun ekonomi domestik yang memperkuat pondasi dasar nasional dengan jumlah penduduk indonesia sekitar juta orang ini menjadi potensi kekuatan ekonomi indonesia jokowi menang total debat
746,netral,"syamsuddin: saya kira jokowi benar, pencapaian ekonomi tak bisa diukur per kasus seperti contoh sandiaga soal ibu nurjanah   â€¦",syamsuddin saya kira jokowi benar pencapaian ekonomi tak bisa diukur per kasus seperti contoh sandiaga soal ibu nurjanah  â€¦
747,positif,"fokus pak prabowo ke pertanian, pertumbuhan ekonomi dan harga harga yg terjangkau .  fokus jokowi agar rakyat maen game mobile legend.",fokus pak prabowo ke pertanian pertumbuhan ekonomi dan harga harga yg terjangkau fokus jokowi agar rakyat maen game mobile legend 
748,positif,bismillah... rabu  april  dengan mencoblos prabowo - sandi samahalnya beramal  tahun karena gaji beliau akan disumbangkan untuk dhuafa dll,bismillah rabu april dengan mencoblos prabowo sandi samahalnya beramal tahun karena gaji beliau akan disumbangkan untuk dhuafa dll
749,netral,kalo urusan ekonomi perorangan (warga suatu daerah) mending jadi pak camat aja atau bupati lah..,kalo urusan ekonomi perorangan warga suatu daerah mending jadi pak camat aja atau bupati lah 
750,positif,"saat ini masa depan atlet indonesia yang berprestasi sudah dipikirkan oleh pemerintah dengan adanya penghargaan dan jaminan hari tua bagi atlet berprestasi. jokowi hebat, indonesia maju!",saat ini masa depan atlet indonesia yang berprestasi sudah dipikirkan oleh pemerintah dengan adanya penghargaan dan jaminan hari tua bagi atlet berprestasi jokowi hebat indonesia maju 
752,negatif,"yg nyakitin perasaan demokrat ttg jatah menteri  adiknya prabowo, yg nuduh presiden sebelumâ² nya salah kelola ekonomi prabowo terus yg salah dan dituduh mengadu domba cebong?  anda waras?",yg nyakitin perasaan demokrat ttg jatah menteri adiknya prabowo yg nuduh presiden sebelumâ² nya salah kelola ekonomi prabowo terus yg salah dan dituduh mengadu domba cebong anda waras 
753,negatif,"saya mau nanya seriusan ya, setelah liat debat semalam, presiden jokowi kok ngga ngerti ekonomi, jadi selama ini presiden kita siapa sih?",saya mau nanya seriusan ya setelah liat debat semalam presiden jokowi kok ngga ngerti ekonomi jadi selama ini presiden kita siapa sih 
754,netral,apabila ada yg lebih dari ini maka silahkan anda pilih prabowo sandi tak akan ambil gaji sepeser pun jika terpilih your turn bro  â€¦,apabila ada yg lebih dari ini maka silahkan anda pilih prabowo sandi tak akan ambil gaji sepeser pun jika terpilih your turn bro â€¦
756,netral,"tolong ditindak petugas arogan yang bicara kasar dan menuduh preman pada para pemilik suara yang tidak bisa mencoblos, dia digaji dari pajak rakyat!  @jokowi @kpu_id @bawaslu_ri @kemlu_ri @menlu_ri   â€¦",tolong ditindak petugas arogan yang bicara kasar dan menuduh preman pada para pemilik suara yang tidak bisa mencoblos dia digaji dari pajak rakyat jokowi kpu id bawaslu ri kemlu ri menlu ri  â€¦
757,positif,"setuju sama mba @n_alfah jujur aku kagum sama uah sama ilmu dan tutur katanya, dan aku hargain pilihan beliau itu haknya. tp kalo soal masuk surga kan beda ya padahal beliau selalu ngingetin ""kita bukan siapa-siapa gada jaminan kita langsung masuk surga"" jadi agak gimana gituh ",setuju sama mba n alfah jujur aku kagum sama uah sama ilmu dan tutur katanya dan aku hargain pilihan beliau itu haknya tp kalo soal masuk surga kan beda ya padahal beliau selalu ngingetin kita bukan siapa siapa gada jaminan kita langsung masuk surga jadi agak gimana gituh 
758,negatif,"prabowo itu buta tentang penerima negara, bahwa tentang kemiliteran beliau begitu buta, prabowo diberi informasi menyesatkan oleh tim ekonominya, prabowo itu hanya wayang yang diperalat.",prabowo itu buta tentang penerima negara bahwa tentang kemiliteran beliau begitu buta prabowo diberi informasi menyesatkan oleh tim ekonominya prabowo itu hanya wayang yang diperalat 
759,positif,jawaban pak @jokowi tentang ekonomi makro adalah tamparan keras bagi @sandiuno sebagai seorang pelaku usaha. bukansalahbapak,jawaban pak jokowi tentang ekonomi makro adalah tamparan keras bagi sandiuno sebagai seorang pelaku usaha bukansalahbapak
760,netral,"jokowi temui raja salman, kenapa ya? - warta ekonomi   â€¦",jokowi temui raja salman kenapa ya warta ekonomi  â€¦
761,positif,"setuju gus, ngehack akun itu bukan cara dan gaya pendukung jokowi yg damai, penuh kasih dan benci hoax. kita harus hargai & hormati uas walau beda pilihan. wahai kaum jahat, cara buruk anda untuk adu domba dngn hack akun & tenar hoax, tidak akan berhasil...",setuju gus ngehack akun itu bukan cara dan gaya pendukung jokowi yg damai penuh kasih dan benci hoax kita harus hargai hormati uas walau beda pilihan wahai kaum jahat cara buruk anda untuk adu domba dngn hack akun tenar hoax tidak akan berhasil 
762,positif,"harusnya berani mengganti dengan yang baik terutama di bidang ekonomi, dan hukum . saya sebenarnya kurang srek waktu pak @mohmahfudmd tidak jadi cawapres. akan mengurangi kecepatan pemerintah. . tapi tetep saya optimis pak @jokowi mampu bekerja dgn baik.",harusnya berani mengganti dengan yang baik terutama di bidang ekonomi dan hukum saya sebenarnya kurang srek waktu pak mohmahfudmd tidak jadi cawapres akan mengurangi kecepatan pemerintah tapi tetep saya optimis pak jokowi mampu bekerja dgn baik 
763,netral,jokowi juga membantah bahwa pembangunan infrastruktur yang dilakukan tidak terencana dengan matang. menurutnya pembangunan infastruktur ini adalah tahap awal dalam pembangunan ekonomi makro tersebut.,jokowi juga membantah bahwa pembangunan infrastruktur yang dilakukan tidak terencana dengan matang menurutnya pembangunan infastruktur ini adalah tahap awal dalam pembangunan ekonomi makro tersebut 
764,netral,"pengeloalan ekonomi makro adalah agregat produksi sektor primer seperti pertanian, pertambangan dan perkebunan. pengelolaan ekonomi makro ini saya kira tak semudah membalikkan tangan, ucap jokowi di hotel sultan, jakarta, minggu (//).",pengeloalan ekonomi makro adalah agregat produksi sektor primer seperti pertanian pertambangan dan perkebunan pengelolaan ekonomi makro ini saya kira tak semudah membalikkan tangan ucap jokowi di hotel sultan jakarta minggu 
765,netral,"jokowi menjelaskan, dalam hal ekonomi, sebenarnya ada dua hal yang harus diperhatikan, yaitu pengelolaan ekonomi mikro dan ekonomi makro.",jokowi menjelaskan dalam hal ekonomi sebenarnya ada dua hal yang harus diperhatikan yaitu pengelolaan ekonomi mikro dan ekonomi makro 
766,negatif,"saya secara pribadi tidak percaya prabowo dan sandi tidak mau ambil gaji, prabowo beli tanah berhektar-hektar. sandi pengusaha. intinya beliau berdua manusia, bukan malaikat @sandiuno @prabowo",saya secara pribadi tidak percaya prabowo dan sandi tidak mau ambil gaji prabowo beli tanah berhektar hektar sandi pengusaha intinya beliau berdua manusia bukan malaikat sandiuno prabowo
767,negatif,prabowo emang prestasi apa wkwkwkw...org luar pake logika kalo mikir..beda ma pendukung dua ..dr walkot solo dah dp penghargaan dunia..masuk  org tookoh muslim berpengaruh dunia..wowo? wkwk,prabowo emang prestasi apa wkwkwkw org luar pake logika kalo mikir beda ma pendukung dua dr walkot solo dah dp penghargaan dunia masuk org tookoh muslim berpengaruh dunia wowo wkwk
768,netral,"kekayaan pak jokowi salah satunya asset tanah dan property, tiap tahun harganya naik.",kekayaan pak jokowi salah satunya asset tanah dan property tiap tahun harganya naik 
769,netral,calon presiden (capres) nomor urut satu joko widodo menjawab pendapat calon presiden nomor urut dua prabowo bahwa pengelolaan ekonomi indonesia saat ini salah arah.,calon presiden capres nomor urut satu joko widodo menjawab pendapat calon presiden nomor urut dua prabowo bahwa pengelolaan ekonomi indonesia saat ini salah arah 
770,negatif,"loe yg goblok  gamedua itu bnyk dimain sama anakdua, pengaruhnya bagi ekonomi yg pasti ada...secara (tidak) langsung.  anakdua skrg lebih  game, menghilangkan niat kreatifitas dan aktifiktas...yg ujungduanya ke sdm.  pada periode dua kedepan jokowi akan fokus ke sdm.",loe yg goblok gamedua itu bnyk dimain sama anakdua pengaruhnya bagi ekonomi yg pasti ada secara tidak langsung anakdua skrg lebih game menghilangkan niat kreatifitas dan aktifiktas yg ujungduanya ke sdm pada periode dua kedepan jokowi akan fokus ke sdm 
771,negatif,coba ae ....cucumu @jokowi ajarin setiap hari  jam main game....ntar jadi apa mas anak cucumu...ayo ngegame masuk pelajaran sekolah kalau punya potensi ekonomi,coba ae cucumu jokowi ajarin setiap hari jam main game ntar jadi apa mas anak cucumu ayo ngegame masuk pelajaran sekolah kalau punya potensi ekonomi
772,positif,"cuaca cerah menyambut kedatangan presiden @jokowi dan ibu iriana di bandara internasional king khalid, riyadh, arab saudi minggu  april  pukul . waktu setempat (ws) alhamdulillah, org yg selalu kalian hujat, tp beliau sangat dihargai dunia. coblossudah terbukti ðÿ‘ðÿ»",cuaca cerah menyambut kedatangan presiden jokowi dan ibu iriana di bandara internasional king khalid riyadh arab saudi minggu april pukul waktu setempat ws alhamdulillah org yg selalu kalian hujat tp beliau sangat dihargai dunia coblossudah terbukti ðÿ‘ðÿ»
773,positif,"pak jokowi itu negarawan sejati. semalam saya melihat pak jokowi sepenuh hati berusaha tidak merendahkan cara oposisi memahami permasalahan ekonomi sebuah institusi sebesar negara. padahal jelas sekali, cara pandang oposisi itu kekanak-kanakan. ðÿ˜…",pak jokowi itu negarawan sejati semalam saya melihat pak jokowi sepenuh hati berusaha tidak merendahkan cara oposisi memahami permasalahan ekonomi sebuah institusi sebesar negara padahal jelas sekali cara pandang oposisi itu kekanak kanakan ðÿ˜…
775,netral,jokowi mantabkan ekonomi prabowo salahkan masaâ lalu   â€¦,jokowi mantabkan ekonomi prabowo salahkan masaâ lalu  â€¦
777,positif,"subhanallah.... baru kali ini dlm sejarah bangsa, presiden & wakilnya tidak mengambil hak gajinya... rakyat harus tau nihh... jgn lupa kawal pemilu  dg baik rindu pemimpin cinta islam",subhanallah baru kali ini dlm sejarah bangsa presiden wakilnya tidak mengambil hak gajinya rakyat harus tau nihh jgn lupa kawal pemilu dg baik rindu pemimpin cinta islam
778,positif,"keliling pasar, cek harga, beli petai, tasbih ulama, terakhir umrah menjelang pilpres... kayaknya ada yg ngikuuuuuuuut bang @sandiuno nih.. uasdifitnah keji dan brutal",keliling pasar cek harga beli petai tasbih ulama terakhir umrah menjelang pilpres kayaknya ada yg ngikuuuuuuuut bang sandiuno nih uasdifitnah keji dan brutal
779,negatif,"klo ekonomi g naik, bgmn masyarakat bisa tumbuh aplgi merata ? krn anda jadi presiden, hutang meningkat dan kami rakyat indonesia harus membayarnya secara merata...   rakyat dapat kartu pra kerja tapi tka china yg dapat kerjaan...   please ... kami sudah muak dgn anda!",klo ekonomi g naik bgmn masyarakat bisa tumbuh aplgi merata krn anda jadi presiden hutang meningkat dan kami rakyat indonesia harus membayarnya secara merata rakyat dapat kartu pra kerja tapi tka china yg dapat kerjaan please kami sudah muak dgn anda 
780,negatif,"se,@jokowi itu kelasnya mentok sbenernya gubernur itupun belum teruji bs bener gak urus ibu kota jkt??? yg paling ngaco itu pendukung @jokowi yg ngotot periode, .th kerja yg agak bener hanya infrastruktur itupun???ekonomi itu gk melulu insfrastruktur ad instrumen yg lainnyaðÿ™",se jokowi itu kelasnya mentok sbenernya gubernur itupun belum teruji bs bener gak urus ibu kota jkt yg paling ngaco itu pendukung jokowi yg ngotot periode th kerja yg agak bener hanya infrastruktur itupun ekonomi itu gk melulu insfrastruktur ad instrumen yg lainnyaðÿ™
781,netral,"memangnya pak jokowi ambil, dr jadi walikota solo pak jokowi nggak pernah ambil gajih, tp di sumbangkan",memangnya pak jokowi ambil dr jadi walikota solo pak jokowi nggak pernah ambil gajih tp di sumbangkan
782,positif,semua gaji prabowo sabdi akan di serahkan ke negara dan kaum duafa....  pemimpin yang mulia....,semua gaji prabowo sabdi akan di serahkan ke negara dan kaum duafa pemimpin yang mulia 
783,positif,"dari sabang sampai merauke,bhineka tunggal ika,beragam tp tetap satu indonesia,nkri harus tetap dijaga dan idiologi pancasila sampai kapanpun tidak dapat dirubah,harga mati..",dari sabang sampai merauke bhineka tunggal ika beragam tp tetap satu indonesia nkri harus tetap dijaga dan idiologi pancasila sampai kapanpun tidak dapat dirubah harga mati 
784,negatif,lo kok pilih jokowi sih?? mau lo dibegoin lagi? ga liat apa harga pd naik?? iya.. harga pd naik.. tp gaji gw juga naik.  gaji lo ga naik? mungkin karna kerja lo cuma ngabisin kopi di pantry kantor. ga heran,lo kok pilih jokowi sih mau lo dibegoin lagi ga liat apa harga pd naik iya harga pd naik tp gaji gw juga naik gaji lo ga naik mungkin karna kerja lo cuma ngabisin kopi di pantry kantor ga heran
785,positif,lo klo ga suka sama jokowi ga gtu jg donk ðÿ˜† belajarlah menghargai prestasi dan karya serta proses seseorang sampai menjadi pemimpin. nah baru belajar tweet politik ðÿ˜š . tp susah jg ya namanya ga suka mau diapain jg ga suka... ðÿ˜†ðÿ˜†,lo klo ga suka sama jokowi ga gtu jg donk ðÿ˜† belajarlah menghargai prestasi dan karya serta proses seseorang sampai menjadi pemimpin nah baru belajar tweet politik ðÿ˜š tp susah jg ya namanya ga suka mau diapain jg ga suka ðÿ˜†ðÿ˜†
786,netral,"mahar sederhana terima kasih istriku jokowi dan iriana menikah pada  desember  di solo. mahar pernikahan jokowi dan iriana sederhana. mahar berupa alat salat, alquran, dan cincin kawin. harga cincin kawin kala itu rp  ribu.",mahar sederhana terima kasih istriku jokowi dan iriana menikah pada desember di solo mahar pernikahan jokowi dan iriana sederhana mahar berupa alat salat alquran dan cincin kawin harga cincin kawin kala itu rp ribu 
787,positif,"nampaknya cara @sandiuno ini sudah ditungguin oleh jokowi karena tipenya dari debat satu selalu menyebut contoh ekonomi dg nama ibu .....begitu di debat ini sandi mulai melayangkan bola langsung di smesh oleh jokowi...game over,  skak matt... mantul pak eko..ðÿ‘   â€¦",nampaknya cara sandiuno ini sudah ditungguin oleh jokowi karena tipenya dari debat satu selalu menyebut contoh ekonomi dg nama ibu begitu di debat ini sandi mulai melayangkan bola langsung di smesh oleh jokowi game over skak matt mantul pak eko ðÿ‘  â€¦
788,negatif,gaji prbwo sandi hanya +/- jt buat kaum duafa..  tapi uang tilep ratusan milyar masuk kantong pribadi ya.. hadeh miris..,gaji prbwo sandi hanya jt buat kaum duafa tapi uang tilep ratusan milyar masuk kantong pribadi ya hadeh miris 
789,positif,"sudah betul pak prabowo ga mau jawab langsung ,biar cawapres yg jawab,karena masalah itu ga fundamental secara ekonomi,tapi berhubung si jae masih ngotot terus ya sesi kedua di jawab prabowo masalah itu ga penting yg penting kesejahteraan rakyat termasuk pertanian,....",sudah betul pak prabowo ga mau jawab langsung biar cawapres yg jawab karena masalah itu ga fundamental secara ekonomi tapi berhubung si jae masih ngotot terus ya sesi kedua di jawab prabowo masalah itu ga penting yg penting kesejahteraan rakyat termasuk pertanian 
790,netral,"dampak ekonomi tidak langsung asian games , meliputi tahap konstruksi, operasional penyelenggaraan &kedatangan pengunjung, berkontribusi pd pertumbuhan pdb dan nilai tambah ekonomi, peningkatan output sektor, penyerapan tenaga kerja & peningkatan pendapatan riil. jokowi hebat",dampak ekonomi tidak langsung asian games meliputi tahap konstruksi operasional penyelenggaraan kedatangan pengunjung berkontribusi pd pertumbuhan pdb dan nilai tambah ekonomi peningkatan output sektor penyerapan tenaga kerja peningkatan pendapatan riil jokowi hebat
791,positif,"gw sangat mendukung jokowi seumur hidup jd presiden bahkan  turunannya gw pilih terus, jika jd gamers itu bisa memberantas pengangguran diindonesia, siapa yg gak mau kerjanya cm tiduran pegang hp dapat gaji",gw sangat mendukung jokowi seumur hidup jd presiden bahkan turunannya gw pilih terus jika jd gamers itu bisa memberantas pengangguran diindonesia siapa yg gak mau kerjanya cm tiduran pegang hp dapat gaji
792,positif,trimakasih @kemenpu  trimakasih @tni_ad  trimakasih @jokowi  prjuangan yg luar biasa ðÿ‘ðÿ¿ pelan tp pasti alhmdllh masy di ujung ind bs merasakan manfaat adanya infrastruktur. ikut senang kalo pajak yg kt bayar ke negara dipakai utk hal spt ini ðÿ™‚,trimakasih kemenpu trimakasih tni ad trimakasih jokowi prjuangan yg luar biasa ðÿ‘ðÿ¿ pelan tp pasti alhmdllh masy di ujung ind bs merasakan manfaat adanya infrastruktur ikut senang kalo pajak yg kt bayar ke negara dipakai utk hal spt ini ðÿ™‚
793,netral,rt mosyantax: demokrat minta prabowo hargai kontribusi presiden keenam sby  mosyanorganizer mosyancc,rt mosyantax demokrat minta prabowo hargai kontribusi presiden keenam sby mosyanorganizer mosyancc
794,positif,ekonomi tidak sekedar bertumbuh. iyaa..tapi bertambah,ekonomi tidak sekedar bertumbuh iyaa tapi bertambah
795,netral,"prabowo salahkan presiden sebelum jokowi, ahy minta hargai kontribusi sby   â€¦",prabowo salahkan presiden sebelum jokowi ahy minta hargai kontribusi sby  â€¦
796,positif,belum ada pemimpin negara presiden dan wakilnya  yang menyerahkan gajinya kepada rakyat untuk keperluan rakyatnya seperti prabowo,belum ada pemimpin negara presiden dan wakilnya yang menyerahkan gajinya kepada rakyat untuk keperluan rakyatnya seperti prabowo
797,negatif,penghasilan pak jokowi dari bisnis meubelnya jauh lebih besar dari gaji presidennya. paling lu hanya bisa membodohi kaum kampret...,penghasilan pak jokowi dari bisnis meubelnya jauh lebih besar dari gaji presidennya paling lu hanya bisa membodohi kaum kampret 
798,positif,"dampak ekonomi tidak langsung asian games , meliputi tahap konstruksi, operasional penyelenggaraan, &kedatangan pengunjung, berkontribusi pd pertumbuhan pdb& nilai tambah ekonomi, peningkatan output sektor, penyerapan tenaga kerja &peningkatan pendapatan riil. jokowi hebat!",dampak ekonomi tidak langsung asian games meliputi tahap konstruksi operasional penyelenggaraan kedatangan pengunjung berkontribusi pd pertumbuhan pdb nilai tambah ekonomi peningkatan output sektor penyerapan tenaga kerja peningkatan pendapatan riil jokowi hebat 
799,positif,"kalo janji gaji ga diambil. yg bgawal ulama ""bener"" kurang apa lagi coba. tps lah. april tps tusuk prabowo sandi",kalo janji gaji ga diambil yg bgawal ulama bener kurang apa lagi coba tps lah april tps tusuk prabowo sandi
801,negatif,jokowi: apa yang akan bapak lakukan untuk pengembangan e-sport mobile legend kedepan? prabowo: tingkatkan produksi pertanian! tingkatkan kualitas buruh! turunkan harga! itu yang akan saya fokus! gw: @$&##$&? ðÿ˜­ðÿ˜­ðÿ˜­,jokowi apa yang akan bapak lakukan untuk pengembangan e sport mobile legend kedepan prabowo tingkatkan produksi pertanian tingkatkan kualitas buruh turunkan harga itu yang akan saya fokus gw ðÿ˜­ðÿ˜­ðÿ˜­
802,netral,bumn benteng ekonomi negara... prabowo,bumn benteng ekonomi negara prabowo
803,netral,jokowi tegaskan nkri dan bhineka tunggal ika harga mati pancasila harga mati lestarikan pancasila  â€¦,jokowi tegaskan nkri dan bhineka tunggal ika harga mati pancasila harga mati lestarikan pancasila â€¦
804,positif,"sahabat asykar moesa jika bapak prabowo subianto dan bapak sandiaga salahuddin uno terpilih menjadi presiden dan wakil presiden, mereka akan menyumbangkan gaji mereka ke kaum dhuafa dan tidak akan menerima sepeserpun.  luar biasa komitmen mereka berdua ðÿ‘‰âœšðÿ‘‰",sahabat asykar moesa jika bapak prabowo subianto dan bapak sandiaga salahuddin uno terpilih menjadi presiden dan wakil presiden mereka akan menyumbangkan gaji mereka ke kaum dhuafa dan tidak akan menerima sepeserpun luar biasa komitmen mereka berdua ðÿ‘‰âœšðÿ‘‰
805,netral,"masa tenang, prabowo minta didoain ulama? - warta ekonomi   â€¦",masa tenang prabowo minta didoain ulama warta ekonomi  â€¦
806,positif,aamiin ya allah..... berilah kesempatan kepada pak @prabowo dan bang @sandiuno memimpin indonesia dan berilah kesempatan kepada pak @ramlirizal untuk membantu memperbaiki ekonomi indonesia.  aamiin...,aamiin ya allah berilah kesempatan kepada pak prabowo dan bang sandiuno memimpin indonesia dan berilah kesempatan kepada pak ramlirizal untuk membantu memperbaiki ekonomi indonesia aamiin 
808,negatif,"sekarng aja sudah sangat timpang,. tahun tidur kali ya. rakyat terpecah bela,mau dua priode. jaman sby rakyat adem adem,ekonomi berjalan dengan baik.",sekarng aja sudah sangat timpang tahun tidur kali ya rakyat terpecah bela mau dua priode jaman sby rakyat adem adem ekonomi berjalan dengan baik 
809,positif,"jujur, akupun ngga tau bedanya ekonomi makro dan ekonomi mikro. ketika sekua orang memperdebatkan salahnya pak sandiaga uno dan di sanggah pak jokowi, aku lho diem....  soalnya ga mudeng",jujur akupun ngga tau bedanya ekonomi makro dan ekonomi mikro ketika sekua orang memperdebatkan salahnya pak sandiaga uno dan di sanggah pak jokowi aku lho diem soalnya ga mudeng
810,negatif,"kalo ngnggur aja digajih, ngapain musti capek kerja ðÿ™ƒ",kalo ngnggur aja digajih ngapain musti capek kerja ðÿ™ƒ
