,sentimen,before,after
985,negatif,yernyata hanya segini otak presiden ri..ðÿ˜ƒðÿ˜ƒðÿ˜ƒ pantesan kagak dihargai. bahasnya mobil legend. dasar goblock. lo @dennysiregar7,yernyata hanya segini otak presiden ri..ðÿ˜ƒðÿ˜ƒðÿ˜ƒ pantesan kagak dihargai. bahasnya mobil legend. dasar goblock. lo @dennysiregar
989,negatif,"balada kisah antara mobile legend dan kemakmuran rakyat. prabowo : digital2 itu bagus, tapi rakyat kita butuh swasembada pangan. pangan dalam harga terjangkau. mengembangkan mobile legend ðÿ¤£ðÿ¤£ gokill.. mobile legends your turn bro uasdifitnah keji dan brutal tusuk prabowo sandi","balada kisah antara mobile legend dan kemakmuran rakyat. prabowo : digital itu bagus, tapi rakyat kita butuh swasembada pangan. pangan dalam harga terjangkau. mengembangkan mobile legend ðÿ¤£ðÿ¤£ gokill.. mobile legends your turn bro uasdifitnah keji dan brutal tusuk prabowo sandi"
990,positif,bpk. presiden. sangat menghargai perbedaan2. saya salut ðÿ˜šðÿ˜š karena_pebedaan_itu_indahðÿ˜˜ðÿ˜šðÿ˜šðÿ˜š,bpk. presiden. sangat menghargai perbedaan. saya salut ðÿ˜šðÿ˜š karena_pebedaan_itu_indahðÿ˜˜ðÿ˜šðÿ˜šðÿ˜š
991,netral,"@jokowi paslon @jokowi - dan @prabowo - @sandiuno beradu gagasan untuk menjamin partisipasi peremuan dalam kegiatan ekonomi. masing-masing mengangkat ide soal dewi-dedi dan 7 langkah pas, apa itu? debat kelima pilpres2019 debat pilpres2019 pilpres2019","@jokowi paslon @jokowi - dan @prabowo - @sandiuno beradu gagasan untuk menjamin partisipasi peremuan dalam kegiatan ekonomi. masing-masing mengangkat ide soal dewi-dedi dan  langkah pas, apa itu? debat kelima pilpres debat pilpres pilpres"
992,positif,penghargaan tulus seorang suami  terhadap istri tercinta. inilah salah satu alasan utama sy memilih pak jokowi pada pilpres 2014 dan akan memilihnya lagi pada 17  april  2019 besok.,penghargaan tulus seorang suami  terhadap istri tercinta. inilah salah satu alasan utama sy memilih pak jokowi pada pilpres  dan akan memilihnya lagi pada   april   besok.
993,negatif,"kalau ngomongin e-sports seharusnya pak @jokowi sadar kalau harga build pc mahalnya minta ampun. turunin dollar dulu coba, biar anak2 indo gampang dapat pc bagus.","kalau ngomongin e-sports seharusnya pak @jokowi sadar kalau harga build pc mahalnya minta ampun. turunin dollar dulu coba, biar anak indo gampang dapat pc bagus."
999,negatif,kalo yg penghasilan 30 ribu perhari itu sudah jelas sangat di perhatikan pemerintah. tapi nyatanya yg gajinya udh cukup masih berkoar koar padahal bantu tetangga yg miskin gak pernah  mikir .....,kalo yg penghasilan  ribu perhari itu sudah jelas sangat di perhatikan pemerintah. tapi nyatanya yg gajinya udh cukup masih berkoar koar padahal bantu tetangga yg miskin gak pernah  mikir .....
1001,positif,yang satu patahana yang satu oposisi. yang satu punya data tapi suka salah nyebut data agar rakyat simpati padahal 0. suka aku aku apa yang dikerjakan oleh presiden sebelumnya. gak guna bahas e-sport. ekonomi makro itu berdampak ke mikro. prabowo sandi hadir untuk memperbaiki itu   â€¦,yang satu patahana yang satu oposisi. yang satu punya data tapi suka salah nyebut data agar rakyat simpati padahal . suka aku aku apa yang dikerjakan oleh presiden sebelumnya. gak guna bahas e-sport. ekonomi makro itu berdampak ke mikro. prabowo sandi hadir untuk memperbaiki itu   â€¦
1003,positif,"semoga di periode kedua masa pemerintahan bapak @jokowi dan @marufaminnu ada kebijakan utk mensubsidi harga obat2x an berkualitas paten,  agar banyak rakyat yg sakit seperti saya bisa lekas sembuh dan bekerja lagi..go 01","semoga di periode kedua masa pemerintahan bapak @jokowi dan @marufaminnu ada kebijakan utk mensubsidi harga obatx an berkualitas paten,  agar banyak rakyat yg sakit seperti saya bisa lekas sembuh dan bekerja lagi..go satu"
1007,positif,"isu murahan. salah satu contoh yg menunjukkan minimnya kreativitas kubu 01. hoax, fitnah, dan pecah-belah (terlalu) mudah dibuat mentah. sayangnya, sy tak tahu harga partai sosmed.  pd berkomitmen di 02. clean n clear.","isu murahan. salah satu contoh yg menunjukkan minimnya kreativitas kubu satu. hoax, fitnah, dan pecah-belah (terlalu) mudah dibuat mentah. sayangnya, sy tak tahu harga partai sosmed.  pd berkomitmen di dua. clean n clear."
1010,netral,mau nanya kan kulihat prabowo itu ahli militer dan sandi ahli ekonomi. boleh ga aku cucuk dua02nya,mau nanya kan kulihat prabowo itu ahli militer dan sandi ahli ekonomi. boleh ga aku cucuk duanya
1011,positif,perbedaan nya di masa depan adalah kebijakan sby tinggallah hanya sebuah catatan histori di masa lalu. sedangkan jokowi memberikan legacy ekonomi dan pembangunan untuk generasi2 selanjutnya jokowi,perbedaan nya di masa depan adalah kebijakan sby tinggallah hanya sebuah catatan histori di masa lalu. sedangkan jokowi memberikan legacy ekonomi dan pembangunan untuk generasi selanjutnya jokowi
1012,positif,"saat ini hanya 2 pemimpn aktif yg tidak mau di gaji : paus fransiskus dan donald trump, inshaa allah prabowo-sandi menyusul..#yourturnbro","saat ini hanya dua pemimpn aktif yg tidak mau di gaji : paus fransiskus dan donald trump, inshaa allah prabowo-sandi menyusul..#yourturnbro"
1014,negatif,trus elo mau nudih2 yg fitnah2 dari pqk @jokowi yaa....woii...gak mikir ente hidupi kasih mkn anak binimu fan hidupi kluarga2 ente semua dari gaji uang rakyat..krja ente cuma teriak2 demi belain si bosmu tnpa mikir reputasi hasil kerja halal apa haram ente embat..!!!,trus elo mau nudih yg fitnah dari pqk @jokowi yaa....woii...gak mikir ente hidupi kasih mkn anak binimu fan hidupi kluarga ente semua dari gaji uang rakyat..krja ente cuma teriak demi belain si bosmu tnpa mikir reputasi hasil kerja halal apa haram ente embat..!!!
1016,netral,"prabowo janji pertumbuhan ekonomi 8%, rizal ramli jelaskan caranya    lewat @tirtoid cc @ramlirizal","prabowo janji pertumbuhan ekonomi %, rizal ramli jelaskan caranya    lewat @tirtoid cc @ramlirizal"
1017,negatif,"jokowi jg punya sejarah yg gk bs d hapus contoh :naikin listrik, sembako, bbm, gaji pns cm naik 5% itu pun jelas pilpres, 4x ga dtg k acara pbb, di sebut sm menterinya presiden grusak grusuk, janji membebaskn abubakar ba'asyir malah gajd,90% asn jual beli jabatan, kasus novel dll","jokowi jg punya sejarah yg gk bs d hapus contoh :naikin listrik, sembako, bbm, gaji pns cm naik % itu pun jelas pilpres, x ga dtg k acara pbb, di sebut sm menterinya presiden grusak grusuk, janji membebaskn abubakar ba'asyir malah gajd,% asn jual beli jabatan, kasus novel dll"
1020,negatif,jika di lihat di awal pemerintahan pak sby.. tahun 2005 pertumbuhan perekonomian kita mengalami hal yangenggembirakan yaitu naik 5.7 %... nah jokowi janji 7%... nyatanya???.. ini bisa di simpulkan dia asal buat janji... ketika tidak tercapai.. alasan ekonomi makro,jika di lihat di awal pemerintahan pak sby.. tahun  pertumbuhan perekonomian kita mengalami hal yangenggembirakan yaitu naik . %... nah jokowi janji %... nyatanya???.. ini bisa di simpulkan dia asal buat janji... ketika tidak tercapai.. alasan ekonomi makro
1026,positif,"terima kasih pak jokowi , pimpin kami satu periode lagi untuk indonesia bartambah maju ðÿ‘ 17april coblos jokowi amin aku cinta indonesia. nkri & pancasila harga mati.","terima kasih pak jokowi , pimpin kami satu periode lagi untuk indonesia bartambah maju ðÿ‘ april coblos jokowi amin aku cinta indonesia. nkri & pancasila harga mati."
1030,netral,"ogah ambil gaji presiden, intip harta kekayaan prabowo-sandiaga & besaran penghasilan ri 1   â€¦","ogah ambil gaji presiden, intip harta kekayaan prabowo-sandiaga & besaran penghasilan ri satu   â€¦"
1031,netral,prabowo-sandi janji tak ambil gaji jika menang pilpresâ 2019   â€¦,prabowo-sandi janji tak ambil gaji jika menang pilpresâ    â€¦
1032,positif,"esport lg buming sdh jd hobi dan dipertandingkan dibanyak negara bahkan asian games dan asean games dan itu pertanyaan yg millenial banget.  lu bicara pemerataan kesejahteraan, calon 02 bagian dr 1 elite yg gaji karyawannya terkatung2  jokowi sdh mempraktekkan pertanyaan 02","esport lg buming sdh jd hobi dan dipertandingkan dibanyak negara bahkan asian games dan asean games dan itu pertanyaan yg millenial banget.  lu bicara pemerataan kesejahteraan, calon dua bagian dr satu elite yg gaji karyawannya terkatung  jokowi sdh mempraktekkan pertanyaan dua"
1034,negatif,santun kalo pertumbuhan ekonomi 5% buat apa ?,santun kalo pertumbuhan ekonomi % buat apa ?
1036,negatif,"gaji sepeser tak diambil, hanya ambil utk balik modal dan bayar hutang prabowo 6.9 t saja ya. + keuntungam sekian t.  wooooii lelembut, kami rakyat indonesia tidak sebodoh pendukungmu yg 7 juta umat itu.","gaji sepeser tak diambil, hanya ambil utk balik modal dan bayar hutang prabowo . t saja ya. + keuntungam sekian t.  wooooii lelembut, kami rakyat indonesia tidak sebodoh pendukungmu yg  juta umat itu."
1037,negatif,debat ke 5: prabowo mau belajar ekonomi ke tiongkok! lupa kalau kampret benci china ______________________________________ (author: mora sifudan)  di debat capres-cawapres malam ini prabowo mengusulkan agar indonesia...   â€¦,debat ke : prabowo mau belajar ekonomi ke tiongkok! lupa kalau kampret benci china ______________________________________ (author: mora sifudan)  di debat capres-cawapres malam ini prabowo mengusulkan agar indonesia...   â€¦
1038,positif,"jika mau harga bahan pokok terjangkau, tenaga medis & pasien di perbaiki, kesejahteraan guru honorer & mudah lapangan kerja, maka tusuk @prabowo @sandiuno it's time we have a president who is proud to stand up for people. 02menang debat the great campaign of prabowo","jika mau harga bahan pokok terjangkau, tenaga medis & pasien di perbaiki, kesejahteraan guru honorer & mudah lapangan kerja, maka tusuk @prabowo @sandiuno it's time we have a president who is proud to stand up for people. menang debat the great campaign of prabowo"
1039,positif,@kompascom yaelaah. pak jokowi kalo mo nurunin tuh harga2 bs aja x. semuanya kan butuh perhitungan yg cermat dan matang! gk asal2an. 01indonesia maju 2019tetap jokowi,@kompascom yaelaah. pak jokowi kalo mo nurunin tuh harga bs aja x. semuanya kan butuh perhitungan yg cermat dan matang! gk asalan. indonesia maju tetap jokowi
1040,positif,saya bukan mengatakan itu bukan ekonomi makro bos... tapi jangan jadikan itu sebagai alasan... nyatanya pertumbuhan perekonomian kita cuma 5% kok.. terendah... ya itu memang ekonomi makro... nah jokowi sudah gagal nih mengelola ekonomi makro.. ya kan?.. sudah saat nya di gantiðÿ¤—,saya bukan mengatakan itu bukan ekonomi makro bos... tapi jangan jadikan itu sebagai alasan... nyatanya pertumbuhan perekonomian kita cuma % kok.. terendah... ya itu memang ekonomi makro... nah jokowi sudah gagal nih mengelola ekonomi makro.. ya kan?.. sudah saat nya di gantiðÿ¤—
1041,netral,"pada debat tadi malam, capres nomor urut 02 @prabowo sempat menuturkan jika perekonomian indonesia salah arah, yang ditandai dengan mengalirnya kekayaan ke luar negeri. temukan kesesuaian pernyataannya berikut ini!  cnnindonesia","pada debat tadi malam, capres nomor urut dua @prabowo sempat menuturkan jika perekonomian indonesia salah arah, yang ditandai dengan mengalirnya kekayaan ke luar negeri. temukan kesesuaian pernyataannya berikut ini!  cnnindonesia"
1042,negatif,namanya aja wowo menuding sby dibalik semua kesalahan ekonomi indonesia  @jokowi @95_teguh prabowo salahkan sby jangan di dengerlah si wowo itu,namanya aja wowo menuding sby dibalik semua kesalahan ekonomi indonesia  @jokowi @_teguh prabowo salahkan sby jangan di dengerlah si wowo itu
1045,negatif,"adegan iconik di debat ke 5 prabowo : ekonomi kita terpuruk karena ada 1% elite menguasai dan menikmati kekayaan bangsa ini kyai ma : apa bpk termasuk 1% itu? prabowo : ya saya yg 1% itu, oalah..selama ini prabowo lagi ngomongin dirinya sendiri toh, hehehe prabowo salahkan sby","adegan iconik di debat ke  prabowo : ekonomi kita terpuruk karena ada satu% elite menguasai dan menikmati kekayaan bangsa ini kyai ma : apa bpk termasuk satu% itu? prabowo : ya saya yg satu% itu, oalah..selama ini prabowo lagi ngomongin dirinya sendiri toh, hehehe prabowo salahkan sby"
1047,negatif,"yg gak nyambung itu jokowi dia gak nyimak masalah game online udah dijawab sandiaga uno dan disambung oleh prabowo masalah game online itu cm hal kecil yg perlu sekarang ini adalah lapangan pekerjaan, meningkatkan kesejahteraan petani, dan menurunkan harga2, lo tonton lg rekamany","yg gak nyambung itu jokowi dia gak nyimak masalah game online udah dijawab sandiaga uno dan disambung oleh prabowo masalah game online itu cm hal kecil yg perlu sekarang ini adalah lapangan pekerjaan, meningkatkan kesejahteraan petani, dan menurunkan harga, lo tonton lg rekamany"
1052,negatif,"adegan iconik di debat ke 5 prabowo : ekonomi kita terpuruk karena ada 1% elite menguasai dan menikmati kekayaan bangsa ini kyai ma : apa bapak termasuk 1% itu? prabowo : ya saya yg 1% itu, oalah..selama ini prabowo lagi ngomongin dirinya sendiri toh, hehehe..","adegan iconik di debat ke  prabowo : ekonomi kita terpuruk karena ada satu% elite menguasai dan menikmati kekayaan bangsa ini kyai ma : apa bapak termasuk satu% itu? prabowo : ya saya yg satu% itu, oalah..selama ini prabowo lagi ngomongin dirinya sendiri toh, hehehe.."
1055,positif,"bukti keikhlasan mengabdi demi rakyat, bangsa n negara. rela ""mewakafkan"" jiwa, raga, harta, pikiran tanpa pamrih! jgnkan yg lain2...rela tdk menerima gaji sbg presiden n wapres. masyaaallah...inilah pemimpin yg ditunggu2 slm ini! insyaaallah berkah...aamiin @prabowo @sandiuno","bukti keikhlasan mengabdi demi rakyat, bangsa n negara. rela ""mewakafkan"" jiwa, raga, harta, pikiran tanpa pamrih! jgnkan yg lain...rela tdk menerima gaji sbg presiden n wapres. masyaaallah...inilah pemimpin yg ditunggu slm ini! insyaaallah berkah...aamiin @prabowo @sandiuno"
1057,negatif,jokowi pinter ngeles... sudah gagal bangun perekonomian pake alasan ekonomi makro.... bro sekarang masalah nya pertumbuhan perekonomian terendah stuck di 5%... kok pake alasan ekonomi makro... emang jaman presiden sebelum nya bukan ekonomi makro.. jokowipinterngeles,jokowi pinter ngeles... sudah gagal bangun perekonomian pake alasan ekonomi makro.... bro sekarang masalah nya pertumbuhan perekonomian terendah stuck di %... kok pake alasan ekonomi makro... emang jaman presiden sebelum nya bukan ekonomi makro.. jokowipinterngeles
1059,negatif,strategi cebong gampang meneriaki orang lain hoax.. bilang orang lain pesimis... ketika prabowo sandi optimis.. dia ngeles ekonomi makro lah. apa lah... zaman pak sby berarti bukan ekonomi makro ya?? listrik murah kok... harga2 sembako murah kok.. pembangunan juga banyak..,strategi cebong gampang meneriaki orang lain hoax.. bilang orang lain pesimis... ketika prabowo sandi optimis.. dia ngeles ekonomi makro lah. apa lah... zaman pak sby berarti bukan ekonomi makro ya?? listrik murah kok... harga sembako murah kok.. pembangunan juga banyak..
1060,negatif,pak prabowo aja bilang kehancuran ekonomi gara2 pemimpin terdahulu. ya hitung aja proporsional masing2 pemimpin terdahulu berkuasa berapa lama? 80% ya orde baru. sekarang lu minta order baru lagi yg mimpin? sehat kaw bambanggg?,pak prabowo aja bilang kehancuran ekonomi gara pemimpin terdahulu. ya hitung aja proporsional masing pemimpin terdahulu berkuasa berapa lama? % ya orde baru. sekarang lu minta order baru lagi yg mimpin? sehat kaw bambanggg?
1064,netral,"sebelumnya, capres nomor urut 02 prabowo subianto menyebut kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi, tetapi juga salah dari presiden-presiden terdahulu","sebelumnya, capres nomor urut dua prabowo subianto menyebut kesalahan ekonomi di indonesia saat ini terjadi bukan semata karena kesalahan calon presiden petahana jokowi, tetapi juga salah dari presiden-presiden terdahulu"
1065,netral,"perlu kita ingat, bahwa dasar negara kita ideologi kita pancasaila, nkri, bhineka tunggal ika, uud 1945, sudah final. harga mati dan tidak bisa diganggu gugat. jokowi","perlu kita ingat, bahwa dasar negara kita ideologi kita pancasaila, nkri, bhineka tunggal ika, uud , sudah final. harga mati dan tidak bisa diganggu gugat. jokowi"
1066,negatif,"anak2 disuruh main, calon pekerja dikasih kartu, pengangguran dikasih gaji. tka dikasih kerja. mantull!","anak disuruh main, calon pekerja dikasih kartu, pengangguran dikasih gaji. tka dikasih kerja. mantull!"
1067,negatif,"namanya aja wowo salahkan secara tidak langsung, bowo menuding pemerintahan era sby selama 10 tahun turut berdosa atas kondisi perekonomian  @jokowi @fearlessdiva83 prabowo salahkan sby jangan di dengerlah si wowo itu","namanya aja wowo salahkan secara tidak langsung, bowo menuding pemerintahan era sby selama  tahun turut berdosa atas kondisi perekonomian  @jokowi @fearlessdiva prabowo salahkan sby jangan di dengerlah si wowo itu"
1070,negatif,tolol berlapis nih si miraprojo....ekonomi bangsa kok lari ke game...hancur generasi klok model kayak gini..pantas indonesia ekonominya berkutet di 5 %...,tolol berlapis nih si miraprojo....ekonomi bangsa kok lari ke game...hancur generasi klok model kayak gini..pantas indonesia ekonominya berkutet di  %...
1071,positif,"jujur aja ya pak prabowo,. bapak baru koar2 skrg krn nyapres gak ngambil gaji 1 rupiah pun. gw dah kerja 10 tahun lebih loh, dan gak pernah gw ambil gaji 1 rupiah. pak jokowi tetap terbaik. jokowi menang total debat 01ndonesia maju","jujur aja ya pak prabowo,. bapak baru koar skrg krn nyapres gak ngambil gaji satu rupiah pun. gw dah kerja satu tahun lebih loh, dan gak pernah gw ambil gaji satu rupiah. pak jokowi tetap terbaik. jokowi menang total debat satundonesia maju"
1072,negatif,bahas ekonomi sekelas 02 dan wakilnya .gak faham antara ekonomi mikro . yg ditemui sandi memang sdh jelas pandangan politik nya .jadi sdh jelas pandangan nya . padahal kalo bicara uang 100 ribu dapet aja udah nipu . tdl untuk rakyat miskin 450 watt tdk pernah naik . sandi bohong,bahas ekonomi sekelas dua dan wakilnya .gak faham antara ekonomi mikro . yg ditemui sandi memang sdh jelas pandangan politik nya .jadi sdh jelas pandangan nya . padahal kalo bicara uang  ribu dapet aja udah nipu . tdl untuk rakyat miskin  watt tdk pernah naik . sandi bohong
1073,positif,"ayo k tps dan tusuk prabowo sandi 02. makin kinclong d hati rakyat ..trus capres n cawapresx tdk ambil gajinyaaaa lho. d serahkn k  fakir miskin,, kaum duafa dll... ingat d tps tusuk02 yaaaaa...debat pamugkas tadi d mengkan paslon 02 prabowo sandi.","ayo k tps dan tusuk prabowo sandi dua. makin kinclong d hati rakyat ..trus capres n cawapresx tdk ambil gajinyaaaa lho. d serahkn k  fakir miskin,, kaum duafa dll... ingat d tps tusukdua yaaaaa...debat pamugkas tadi d mengkan paslon dua prabowo sandi."
1075,netral,"menangi pilpres 2019, prabowo-sandi tak akan ambil gaji tusuk prabowo sandi  â€¦","menangi pilpres , prabowo-sandi tak akan ambil gaji tusuk prabowo sandi  â€¦"
1079,negatif,"kartu jokowi, bukti jokowi gagal. gagal menstabilkan harga cenderung mahal sehingga ada kartu sembako murah, gagal menyediakan lapangan kerja sehingga sehingga keluar kartu prakerja, gagal menyediakan pendidikan terjangkau sehingga muncul kartu pintar. 17april tusuk prabowo sandi  â€¦","kartu jokowi, bukti jokowi gagal. gagal menstabilkan harga cenderung mahal sehingga ada kartu sembako murah, gagal menyediakan lapangan kerja sehingga sehingga keluar kartu prakerja, gagal menyediakan pendidikan terjangkau sehingga muncul kartu pintar. april tusuk prabowo sandi  â€¦"
1081,positif,1 rupiah pun gaji tidak akan diambil dan akan diberikan kepada negara dan rakyat miskin n dhuafa prabowo_sandi jangan ragu lagi,satu rupiah pun gaji tidak akan diambil dan akan diberikan kepada negara dan rakyat miskin n dhuafa prabowo_sandi jangan ragu lagi
1086,negatif,uang dari pajak rakyat dihambur2kan ! 500 artis dibayar pake uang rakyat ! sudah berbuat curang di malaysia ! rezim takut kalah !,uang dari pajak rakyat dihamburkan !  artis dibayar pake uang rakyat ! sudah berbuat curang di malaysia ! rezim takut kalah !
1089,netral,"prabowo mau naikkan tax ratio jadi 16%, jokowi: ekonomi bisa shock pilpres2019 jokowimaruf prabowosandi pajak  â€¦","prabowo mau naikkan tax ratio jadi %, jokowi: ekonomi bisa shock pilpres jokowimaruf prabowosandi pajak  â€¦"
1094,negatif,"pak @jokowi, saya ayah dari 2 orang anak dan 1 orang isteri... numpang curhat, pak... kok harga tiket belum turun-turun ini, pak... bagaimana ya? saya saat ini berdomisili di makassar namun keluarga saya ada di jakarta... mohon bantuan, pak... apalagi sebentar lagi hari raya...","pak @jokowi, saya ayah dari dua orang anak dan satu orang isteri... numpang curhat, pak... kok harga tiket belum turun-turun ini, pak... bagaimana ya? saya saat ini berdomisili di makassar namun keluarga saya ada di jakarta... mohon bantuan, pak... apalagi sebentar lagi hari raya..."
1095,netral,"menang pilpres 2019, prabowo-sandi janji tak ambil gaji - bisnis  your turn bro â¦@prabowoâ© â¦@sandiunoâ©  â€¦","menang pilpres , prabowo-sandi janji tak ambil gaji - bisnis  your turn bro â¦@prabowoâ© â¦@sandiunoâ©  â€¦"
1098,negatif,yg tilil capres lu zer wong presiden ngomongnya game2 khayalan pantes petumbuhan ekonomi jadi menghayal terus.ðÿ™ˆðÿ™ˆ,yg tilil capres lu zer wong presiden ngomongnya game khayalan pantes petumbuhan ekonomi jadi menghayal terus.ðÿ™ˆðÿ™ˆ
1101,positif,"setuju bats. mereka yang bilng itu pertanyaan memalukan, gak ngerti2 apa soal ekonomi digital apalagi melalui game interaktif kek dota, ini namanya ngambil peluang ekonomi. pak jkw ambil peluang itu lewat kemajuan game saat ini. bego semua yg bilang itu gak faedah","setuju bats. mereka yang bilng itu pertanyaan memalukan, gak ngerti apa soal ekonomi digital apalagi melalui game interaktif kek dota, ini namanya ngambil peluang ekonomi. pak jkw ambil peluang itu lewat kemajuan game saat ini. bego semua yg bilang itu gak faedah"
1103,positif,"setuju kang pemerintah sudah kasih bermacam2 cara dan kemudahan, kalau kitanya gag usaha dan kreatif ya percuma. aku usaha beras organik lokal, harganya lebih mahal dari beras biasa, kok ya lancar2 aja tuh.","setuju kang pemerintah sudah kasih bermacam cara dan kemudahan, kalau kitanya gag usaha dan kreatif ya percuma. aku usaha beras organik lokal, harganya lebih mahal dari beras biasa, kok ya lancar aja tuh."
1104,positif,prabowo sandi masalah ekonomi kerakyatan 2019prabowo sandi menang 2019prabowo subianto presiden ri,prabowo sandi masalah ekonomi kerakyatan prabowo sandi menang prabowo subianto presiden ri
1105,positif,@jokowi jokowi menang total debat. pembangunan ekonomi juga dilakukan oleh pemerintah di sektor maritim. saat ini para nelayan didukung penuh oleh bank mikro dan menjadi tuan rumah di negaranya sendiri. 17 april coblos jokowi-kma jokowi menang total debat,@jokowi jokowi menang total debat. pembangunan ekonomi juga dilakukan oleh pemerintah di sektor maritim. saat ini para nelayan didukung penuh oleh bank mikro dan menjadi tuan rumah di negaranya sendiri.  april coblos jokowi-kma jokowi menang total debat
1107,netral,arah ekonomi indonesia salah presiden sebelum2nya jokowi prabowo salahkan sby,arah ekonomi indonesia salah presiden sebelumnya jokowi prabowo salahkan sby
1110,positif,gaji bukan tujuan utama capres ini  tapi duit2 koruptor itu lho,gaji bukan tujuan utama capres ini  tapi duit koruptor itu lho
1112,negatif,"hahahah goblok ni adi lihat subtansi arah ekonomi salah 4,5 tahun ga memperbaiki malah tambah nyungsep salah arah... dan itu salah kita semua","hahahah goblok ni adi lihat subtansi arah ekonomi salah , tahun ga memperbaiki malah tambah nyungsep salah arah... dan itu salah kita semua"
1115,negatif,si jae ngajarain ekonomi ke prabowo sandi yg sudah kenyang ilmu itu berpuluh tahun.   dan 02 mesem2.  *moment paling satire  @faisalbasri smi dkk apa ga mengigil liat itu?,si jae ngajarain ekonomi ke prabowo sandi yg sudah kenyang ilmu itu berpuluh tahun.   dan dua mesem.  *moment paling satire  @faisalbasri smi dkk apa ga mengigil liat itu?
1118,negatif,"hahaha coba lihat jokowi gagap, kok ga digembar gemborkan, bicara makro ekonomi harus selaras dg mikro ekonomi kalau tahu betul fokus masalah. sdhlah ngaku pengalaman nmn tata kelola negara bikin utang bengkak, 2x lipat pemerintahan sebelumnya. kalau normatif semua orang bisa.","hahaha coba lihat jokowi gagap, kok ga digembar gemborkan, bicara makro ekonomi harus selaras dg mikro ekonomi kalau tahu betul fokus masalah. sdhlah ngaku pengalaman nmn tata kelola negara bikin utang bengkak, x lipat pemerintahan sebelumnya. kalau normatif semua orang bisa."
1119,netral,luar biasa benar - benar mantaps presiden ri periode 2019 - 2024 prabowo-sandi tak akan ambil gaji sepeser pun jika terpilih   â€¦,luar biasa benar - benar mantaps presiden ri periode  -  prabowo-sandi tak akan ambil gaji sepeser pun jika terpilih   â€¦
1120,positif,"anak saya kuliah mahal2 buat bikin game dan animasi. itu profesi yg menjanjikan dan bisa menjadi penopang masa depan. jangan lembek gitu ah, anak dikuliahin ujung2nya nuntut jadi pns biar gajian tiap bulan.","anak saya kuliah mahal buat bikin game dan animasi. itu profesi yg menjanjikan dan bisa menjadi penopang masa depan. jangan lembek gitu ah, anak dikuliahin ujungnya nuntut jadi pns biar gajian tiap bulan."
1122,positif,"pernyataan prabowo-sandi tidak mengambil gaji itu sudah pasti, contoh kecilnya saja pak sandi menjabat di dki tidak mengambil gaji sepersen pun. bukan sebalik nya jual beli jabatan yg jarak nya 1 cm yg kemudian ketangkap karna niatnya salah dari awal.","pernyataan prabowo-sandi tidak mengambil gaji itu sudah pasti, contoh kecilnya saja pak sandi menjabat di dki tidak mengambil gaji sepersen pun. bukan sebalik nya jual beli jabatan yg jarak nya satu cm yg kemudian ketangkap karna niatnya salah dari awal."
1123,negatif,pantesnya kubu sono jadi rt atau max rw aja 200jt penduduk indonesia ditanya pasti jawabnya beda beda mending kita bicara ekonomi makro aja pak pemerataan untuk kebersamaan...amin lanjut 2 periode pak dhe,pantesnya kubu sono jadi rt atau max rw aja duajt penduduk indonesia ditanya pasti jawabnya beda beda mending kita bicara ekonomi makro aja pak pemerataan untuk kebersamaan...amin lanjut dua periode pak dhe
1125,positif,"fyi: digital ekonomi yang di paparkan oleh cawapres 02 juga sudah di lakukan di era pemerintahan @jokowi , jadi solusi apa yang baru yg di tawarkan oleh paslon 02? saya kira sudah hampir di jalani semuanya apa yang 02 paparkan pada debat final mala ini. prabowo salahkan sby","fyi: digital ekonomi yang di paparkan oleh cawapres dua juga sudah di lakukan di era pemerintahan @jokowi , jadi solusi apa yang baru yg di tawarkan oleh paslon dua? saya kira sudah hampir di jalani semuanya apa yang dua paparkan pada debat final mala ini. prabowo salahkan sby"
1127,positif,jangan salah pilih ya ayo datang ke tps tgl 17 april 2019 prabowo sandi presidennya pks partainya ðÿ‘†02 president âœ‹ðÿ‘œ08 partai pks kenapa harus pks ? pks akan : 1. melindungi ulama 2. sim seumur hidup 3. pajak motor dihapus 4. pajak pph 21 untuk penghasilan dibawah 8 jt di hapus.,jangan salah pilih ya ayo datang ke tps tgl satu april duasatu prabowo sandi presidennya pks partainya ðÿ‘†dua president âœ‹ðÿ‘œ partai pks kenapa harus pks ? pks akan : satu. melindungi ulama dua. sim seumur hidup . pajak motor dihapus . pajak pph duasatu untuk penghasilan dibawah  jt di hapus.
1129,netral,"prabowo sebut ekonomi ri menyimpang dari cita-cita pendiri bangsa:    -calon presiden dan wakil presiden prabowo nomor urut 02, prabowo-sandi, mengatakan kondisi ekonomi indonesia yang saat ini sedang berjalan berada pada arah yangâ€¦","prabowo sebut ekonomi ri menyimpang dari cita-cita pendiri bangsa:    -calon presiden dan wakil presiden prabowo nomor urut dua, prabowo-sandi, mengatakan kondisi ekonomi indonesia yang saat ini sedang berjalan berada pada arah yangâ€¦"
