,sentimen,before,after
1103,positif,setuju kang pemerintah sudah kasih bermacam cara dan kemudahan kalau kitanya gag usaha dan kreatif ya percuma aku usaha beras organik lokal harganya lebih mahal dari beras biasa kok ya lancar aja tuh,tuju kang perintah sudah kasih macam cara dan mudah kalau kita gag usaha dan kreatif ya percuma aku usaha beras organik lokal harga lebih mahal dari beras biasa kok ya lancar aja tuh
1104,positif,prabowo sandi masalah ekonomi kerakyatan prabowo sandi menang prabowo subianto presiden ri,prabowo sandi masalah ekonomi rakyat prabowo sandi menang prabowo subianto presiden ri
1105,positif,jokowi jokowi menang total debat pembangunan ekonomi juga dilakukan oleh pemerintah di sektor maritim saat ini para nelayan didukung penuh oleh bank mikro dan menjadi tuan rumah di negaranya sendiri april coblos jokowi kma jokowi menang total debat,jokowi jokowi menang total debat bangun ekonomi juga laku oleh perintah di sektor maritim saat ini para nelayan dukung penuh oleh bank mikro dan jadi tuan rumah di negara sendiri april coblos jokowi kma jokowi menang total debat
1106,negatif,tak ambil gaji tpi ambil uang fee proyek kkn dan korupsi sok ga mau uang tpi karyawan blm gajan perusahaan merugi yakin tak ambil gaji,tak ambil gaji tpi ambil uang fee proyek kkn dan korupsi sok ga mau uang tpi karyawan blm gajan usaha rugi yakin tak ambil gaji
1107,netral,arah ekonomi indonesia salah presiden sebelumnya jokowi prabowo salahkan sby,arah ekonomi indonesia salah presiden belum jokowi prabowo salah sby
1108,positif,kesalahan presiden sebelumnya adalah merusak arah ekonomi indonesia kehebatan adalah jokowi memperbaikinya prabowo salahkan sby,salah presiden belum adalah rusak arah ekonomi indonesia hebat adalah jokowi baik prabowo salah sby
1109,negatif,partainya nya aja yg gak bisa menangkap tanda tanda dari langit udh digituin berkali kali masih juga ngejogrog disitu demi segilintir orang yg membenci jokowi mau juga direndahkan harga dirinya,partai nya aja yg gak bisa tangkap tanda tanda dari langit udh digituin kali kali masih juga ngejogrog situ demi segilintir orang yg benci jokowi mau juga rendah harga diri
1110,positif,gaji bukan tujuan utama capres ini tapi duit koruptor itu lho,gaji bukan tuju utama capres ini tapi duit koruptor itu lho
1111,netral,dwi tunggal pemerintahan prabowo strategi pertahanan dan keamanan sandiuno ekonomi dan kesejahteraan,dwi tunggal perintah prabowo strategi tahan dan aman sandiuno ekonomi dan sejahtera
1112,negatif,hahahah goblok ni adi lihat subtansi arah ekonomi salah tahun ga memperbaiki malah tambah nyungsep salah arah dan itu salah kita semua,hahahah goblok ni adi lihat subtansi arah ekonomi salah tahun ga baik malah tambah nyungsep salah arah dan itu salah kita semua
1113,negatif,uang dari mana bos hutang tidak listrik subsidi bahan bakar subsidi pangan subsidi gaji asn naik apa mau menaikan pajak atau musti nunggu prabowo presiden untuk mendapat jawabannya dapat gelar profesor dimana,uang dari mana bos hutang tidak listrik subsidi bahan bakar subsidi pangan subsidi gaji asn naik apa mau naik pajak atau musti nunggu prabowo presiden untuk dapat jawab dapat gelar profesor mana
1114,negatif,gak ambil gaji yg cuma beberapa juta tapi kebijakannya akan alirkan keuntungan trilyunan rupiah ke perusahaann pribadi nya seperti di dki janji basi prabowo sandiuno,gak ambil gaji yg cuma beberapa juta tapi bijak akan alir untung trilyunan rupiah ke perusahaann pribadi nya seperti di dki janji basi prabowo sandiuno
1115,negatif,si jae ngajarain ekonomi ke prabowo sandi yg sudah kenyang ilmu itu berpuluh tahun dan dua mesem moment paling satire faisalbasri smi dkk apa ga mengigil liat itu,si jae ngajarain ekonomi ke prabowo sandi yg sudah kenyang ilmu itu puluh tahun dan dua mesem moment paling satire faisalbasri smi dkk apa ga mengigil liat itu
1116,netral,daftar presiden sebelum jokowi dan uraian singkat kinerja ekonomi,daftar presiden belum jokowi dan urai singkat kerja ekonomi
1117,positif,gua dukung jokowi enak banget soalnya nganggur di gajih terus di suruh main mobile legend,gua dukung jokowi enak banget soal nganggur di gajih terus di suruh main mobile legend
1118,negatif,hahaha coba lihat jokowi gagap kok ga digembar gemborkan bicara makro ekonomi harus selaras dg mikro ekonomi kalau tahu betul fokus masalah sdhlah ngaku pengalaman nmn tata kelola negara bikin utang bengkak lipat pemerintahan sebelumnya kalau normatif semua orang bisa,hahaha coba lihat jokowi gagap kok ga digembar gembor bicara makro ekonomi harus selaras dg mikro ekonomi kalau tahu betul fokus masalah sdhlah ngaku alam nmn tata kelola negara bikin utang bengkak lipat perintah belum kalau normatif semua orang bisa
1119,netral,luar biasa benar benar mantaps presiden ri periode prabowo sandi tak akan ambil gaji sepeser pun jika terpilih,luar biasa benar benar mantaps presiden ri periode prabowo sandi tak akan ambil gaji peser pun jika pilih
1120,positif,anak saya kuliah mahal buat bikin game dan animasi itu profesi yg menjanjikan dan bisa menjadi penopang masa depan jangan lembek gitu ah anak dikuliahin ujungnya nuntut jadi pns biar gajian tiap bulan,anak saya kuliah mahal buat bikin game dan animasi itu profesi yg janji dan bisa jadi topang masa depan jangan lembek gitu ah anak dikuliahin ujung nuntut jadi pns biar gaji tiap bulan
1121,positif,pada masa pemerintahan jokowi laju kenaikan harga relatif terjaga untuk meningkatkan kesejahteraan rakyat indonesiaoptimis bersatu indonesia indonesia maju jokowi amin jokowi sekali lagi,pada masa perintah jokowi laju naik harga relatif jaga untuk tingkat sejahtera rakyat indonesiaoptimis satu indonesia indonesia maju jokowi amin jokowi sekali lagi
1122,positif,pernyataan prabowo sandi tidak mengambil gaji itu sudah pasti contoh kecilnya saja pak sandi menjabat di dki tidak mengambil gaji sepersen pun bukan sebalik nya jual beli jabatan yg jarak nya satu cm yg kemudian ketangkap karna niatnya salah dari awal,nyata prabowo sandi tidak ambil gaji itu sudah pasti contoh kecil saja pak sandi jabat di dki tidak ambil gaji persen pun bukan balik nya jual beli jabat yg jarak nya satu cm yg kemudian tangkap karna niat salah dari awal
1123,negatif,pantesnya kubu sono jadi rt atau max rw aja duajt penduduk indonesia ditanya pasti jawabnya beda beda mending kita bicara ekonomi makro aja pak pemerataan untuk kebersamaan amin lanjut dua periode pak dhe,pantesnya kubu sono jadi rt atau max rw aja duajt duduk indonesia tanya pasti jawab beda beda mending kita bicara ekonomi makro aja pak perata untuk sama amin lanjut dua periode pak dhe
1124,netral,pak prabowo berkilah bahwa yang dia maksud bukanlah jokowi yang membuat perekonomian indonesia salah arah justru pemimpin sebelumnya siapa sby dong jelasnya prabowo salahkan sby,pak prabowo kilah bahwa yang dia maksud bukan jokowi yang buat ekonomi indonesia salah arah justru pimpin belum siapa sby dong jelas prabowo salah sby
1125,positif,fyi digital ekonomi yang di paparkan oleh cawapres dua juga sudah di lakukan di era pemerintahan jokowi jadi solusi apa yang baru yg di tawarkan oleh paslon dua saya kira sudah hampir di jalani semuanya apa yang dua paparkan pada debat final mala ini prabowo salahkan sby,fyi digital ekonomi yang di papar oleh cawapres dua juga sudah di laku di era perintah jokowi jadi solusi apa yang baru yg di tawar oleh paslon dua saya kira sudah hampir di jalan semua apa yang dua papar pada debat final mala ini prabowo salah sby
1126,negatif,cara menjebak kapabilitas jokowi kepala dilepas kaki diikat trlihat jelas bhw kebijakan ekonomi makro yg salah fokus pd cari utang baru bayar angsuran lama shg ekonomi ril mati agar parlente munculah mobile legend esupport bappenasri bpkpgoid iai,cara jebak kapabilitas jokowi kepala lepas kaki ikat trlihat jelas bhw bijak ekonomi makro yg salah fokus pd cari utang baru bayar angsur lama shg ekonomi ril mati agar parlente munculah mobile legend esupport bappenasri bpkpgoid iai
1127,positif,jangan salah pilih ya ayo datang ke tps tgl satu april duasatu prabowo sandi presidennya pks partainya president partai pks kenapa harus pks pks akan satu melindungi ulama dua sim seumur hidup pajak motor dihapus pajak pph duasatu untuk penghasilan dibawah jt di hapus,jangan salah pilih ya ayo datang ke tps tgl satu april duasatu prabowo sandi presiden pks partai president partai pks kenapa harus pks pks akan satu lindung ulama dua sim umur hidup pajak motor hapus pajak pph duasatu untuk hasil bawah jt di hapus
1128,positif,gaji prabowo sandi tidak akan diambil sepeserpun membuktikan kalau beliau mmg berjuang utk kepentingan rakyat bangsa dan negara,gaji prabowo sandi tidak akan ambil peser bukti kalau beliau mmg juang utk penting rakyat bangsa dan negara
1129,netral,prabowo sebut ekonomi ri menyimpang dari cita cita pendiri bangsa calon presiden dan wakil presiden prabowo nomor urut dua prabowo sandi mengatakan kondisi ekonomi indonesia yang saat ini sedang berjalan berada pada arah,prabowo sebut ekonomi ri simpang dari cita cita diri bangsa calon presiden dan wakil presiden prabowo nomor urut dua prabowo sandi kata kondisi ekonomi indonesia yang saat ini sedang jalan ada pada arah
1130,negatif,jelas salah pemerintah yg membuat hukumnya ga ketat gw udh contohin td kaya singapore knp krn pemerintah gaji utk itu itu tugas pemerintah bertanggung jawab atas semua yg terjadi pd rakyatnya kl ga sanggup jgn mau jd pemimpin lu paham ga makna pemimpin itu apa,jelas salah perintah yg buat hukum ga ketat gw udh contohin td kaya singapore knp krn perintah gaji utk itu itu tugas perintah tanggung jawab atas semua yg jadi pd rakyat kl ga sanggup jgn mau jd pimpin lu paham ga makna pimpin itu apa
1131,positif,setelah di pikir prabowo sandi memang ga butuh gaji jd presiden wong bisnisnya dia aja udah jadi mahal kalo dia jd,telah di pikir prabowo sandi memang ga butuh gaji jd presiden wong bisnis dia aja udah jadi mahal kalo dia jd
1132,positif,prabowo sandi keren gaminta gaji nanti yg bayar allah aja yah semoga harimu menyenangkan your turn bro,prabowo sandi keren gaminta gaji nanti yg bayar allah aja yah moga hari senang your turn bro
1133,positif,prabowo sandi tak akan ambil gajinya sepersen pun jika terpilih gaji yang mereka terima akan berikan ke kaum yatim dan dhuafa sungguh mulia hati pemimpin kita ini allahu akbar,prabowo sandi tak akan ambil gaji persen pun jika pilih gaji yang mereka terima akan ikan ke kaum yatim dan dhuafa sungguh mulia hati pimpin kita ini allahu akbar
1134,netral,jika terpilih prabowo sandi tak akan ambil gaji sepeser pun,jika pilih prabowo sandi tak akan ambil gaji peser pun
1135,negatif,kasian kalian tdk sadar dgn keadaan indonesia seperti ini kalaian tau tidk kalau jokowi itu boneka yg di pajang dtmbah lagi jokowi yg memang belum bisa jadi pemimpin buktinya hancur ekonomi indonesia,kasi kalian tdk sadar dgn ada indonesia seperti ini kalai tau tidk kalau jokowi itu boneka yg di pajang dtmbah lagi jokowi yg memang belum bisa jadi pimpin bukti hancur ekonomi indonesia
1136,positif,pengen bngt dengan programnya pakde jokowi yg pengguran digaji itu pen bats nganggur rasanya tu adek lelah bekerja bang,ken bngt dengan program pakde jokowi yg pengguran gaji itu pen bats nganggur rasa tu adek lelah kerja bang
1137,negatif,goblok nya kau emang kebangetan dennysiregar makanya otak dipakai buat mikir yg manfaat bukan otak di pantat sekelas petahana kok mikirin sport sdg ekonomi aja masih carut marut kebanyakan makan tai kau ya,goblok nya kau emang banget dennysiregar makanya otak pakai buat mikir yg manfaat bukan otak di pantat kelas tahana kok mikirin sport sdg ekonomi aja masih carut marut banyak makan tai kau ya
1138,positif,masih banyak masalah yg bisa lebih utamakan soal ekonomi dan penegakan hukum saya rasa prabowo dari awal fokus ke hal itu bukan tidak peduli terhadap sport melainkan kita punya fokus masalah utama sma seperti jokowi yg dalam pemerintahanya fokus pada infrastruktur,masih banyak masalah yg bisa lebih utama soal ekonomi dan tega hukum saya rasa prabowo dari awal fokus ke hal itu bukan tidak peduli hadap sport lain kita punya fokus masalah utama sma seperti jokowi yg dalam pemerintahanya fokus pada infrastruktur
1139,negatif,bagaimana hidup lagi baik sedangkan pak jokowi lemah tentang ilmu ekonomi biuktinya ya nilai rupiah menjunam expor semakin merosot harga sandang pangan di monopoli keturunan tionghoa,bagaimana hidup lagi baik sedang pak jokowi lemah tentang ilmu ekonomi biuktinya ya nilai rupiah junam expor makin merosot harga sandang pangan di monopoli turun tionghoa
1140,netral,yang sudah pasti itu pertumbuhan ekonomi indonesia hanya rata rata selama dipimpin oleh jokowi your turn bro prabowo sandiuno,yang sudah pasti itu tumbuh ekonomi indonesia hanya rata rata lama pimpin oleh jokowi your turn bro prabowo sandiuno
1142,netral,jelas prabowo dalam debat kelima menyebut persoalan ekonomi dan deindustrialisasi yang menimpa indonesia secara khusus prabowo menyebut itu sebagai kesalahan presiden presiden jokowi,jelas prabowo dalam debat lima sebut soal ekonomi dan deindustrialisasi yang timpa indonesia cara khusus prabowo sebut itu bagai salah presiden presiden jokowi
1143,positif,lihat cuplikan debat semalam baru tau kalau pemerataan ekonomi bagi susu dan makan ke anak sd sma di tiap pagi salut sama pak prabowo aprilmikir,lihat cuplik debat malam baru tau kalau perata ekonomi bagi susu dan makan ke anak sd sma di tiap pagi salut sama pak prabowo aprilmikir
1144,netral,kesimpulannya perkembangan ekonomi agraria dan kemaritiman menjadi fokus utama pas bukan tidak peduli terhadap esport tapi masih ada masalah yg lebih utamakan sama seperti halnya jokowi yg menomor satukan infrastruktur,simpul kembang ekonomi agraria dan maritim jadi fokus utama pas bukan tidak peduli hadap esport tapi masih ada masalah yg lebih utama sama seperti hal jokowi yg nomor satu infrastruktur
1145,netral,allah swt begitu baik pd prabowo sandi yg memberi keluasan kpd kami kami berkomitmen untuk tdk mengambil gaji serupiah pun kami berikan pd negara kaum yatim dhuafa minggu indonesia bogor banten jakarta bandung cirebon jabarjuara jateng semarang jogja bantul,allah swt begitu baik pd prabowo sandi yg beri luas kpd kami kami komitmen untuk tdk ambil gaji rupiah pun kami ikan pd negara kaum yatim dhuafa minggu indonesia bogor banten jakarta bandung cirebon jabarjuara jateng semarang jogja bantul
1146,netral,ahy meyakini demokrat tetap berada di koalisi pendukung oposisi meski salah satu pernyataan prabowo dalam debat kelima pilpres dianggap seolah menyalahkan sby terkait kondisi ekonomi indonesia saat ini,ahy yakin demokrat tetap ada di koalisi dukung oposisi meski salah satu nyata prabowo dalam debat lima pilpres anggap olah salah sby kait kondisi ekonomi indonesia saat ini
1147,negatif,iye gaji gak diambil proyek dikuasain kroni trus kroninya njamin kebutuhan hidup situ dan keluarga cuman maen kata doang pemilu depan rakyat planga plongo dijadiin senjata lagi,iye gaji gak ambil proyek dikuasain kroni trus kroni njamin butuh hidup situ dan keluarga cuman maen kata doang milu depan rakyat planga plongo dijadiin senjata lagi
1148,netral,era pemerintahan jokowi terjadi pemerataan ekonomi pdiperjuangan,era perintah jokowi jadi perata ekonomi pdiperjuangan
1149,netral,lah jokowi gaji plus tunjangan malah dibeliin sembako bwt kaum dhuafa,lah jokowi gaji plus tunjang malah dibeliin sembako bwt kaum dhuafa
1150,positif,mas daniel malah saya menangkap sebaliknya pak prabowo mengatakan bahwa ini adalah kesalahan kita semua dan harus dilakukan langkah perbaikan untuk ekonomi nasional yg salah arah,mas daniel malah saya tangkap balik pak prabowo kata bahwa ini adalah salah kita semua dan harus laku langkah baik untuk ekonomi nasional yg salah arah
1151,positif,namnya aja alap alap pasti otaknya juga lalapan berisik apa sih susahnya mengakui dan menghargai pekerja bapak jokowi sudah jelas kerja fakta dan nyata masih belum bisa diakui ingat kebencian yang mendalam tergadang membuat otak lho pindah jalur ke jalur tak waras,namnya aja alap alap pasti otak juga lalap berisik apa sih susah aku dan harga kerja bapak jokowi sudah jelas kerja fakta dan nyata masih belum bisa aku ingat benci yang dalam gadang buat otak lho pindah jalur ke jalur tak waras
1152,positif,nyatnaya pemerinta di era jokowi sangat mendukung perkembangan ekonomi digital aprilcoblosbajuputih coblosjokowi khmaruf daritimur untuk presidenku coblos putih jokowi jokowiperiode jokowi amin,nyatnaya pemerinta di era jokowi sangat dukung kembang ekonomi digital aprilcoblosbajuputih coblosjokowi khmaruf daritimur untuk presiden coblos putih jokowi jokowiperiode jokowi amin
1153,positif,cadas bgt deh bang gak ambil gaji dan fokus utk mensejahterakan rakyat salut bang allah swt senantiasa merahmatimu bang dari remah asn,cadas bgt deh bang gak ambil gaji dan fokus utk sejahtera rakyat salut bang allah swt senantiasa rahmat bang dari remah asn
1154,positif,hargai pendahulu mu doakan penerus mu the best president ri ever cc pak karno pak harto pak habibie pak gusdur ibu mega pak jokowi pak prabowo,harga dahulu mu doa terus mu the best president ri ever cc pak karno pak harto pak habibie pak gusdur ibu mega pak jokowi pak prabowo
1155,netral,om bowo dalam debat mengatakan orientasi ekonomi indonesia tidak berada di jalur yang benar meskipun mengatakan itu dirinya tidak menyalahkan jokowi namun para pemimpin sebelum jokowi prabowo salahkan sby,om bowo dalam debat kata orientasi ekonomi indonesia tidak ada di jalur yang benar meski kata itu diri tidak salah jokowi namun para pimpin belum jokowi prabowo salah sby
1156,negatif,gagasan jokowi smlm didebat soal ekonomi digital krn tak mampu bikin ekonomi real jd bikin game aja mobil legenda return of esemka,gagas jokowi smlm debat soal ekonomi digital krn tak mampu bikin ekonomi real jd bikin game aja mobil legenda return of esemka
1157,netral,mengeluhkan mengenai persoalan ekonomi deindustrialisasi prabowo salahkan sby jokowi yudisaputra wf,keluh kena soal ekonomi deindustrialisasi prabowo salah sby jokowi yudisaputra wf
1159,netral,asosiasi pengusaha bumiputera nusantara se indonesia asprindo beranggota umkm dukung capres dua prabowo sandi karena program untuk bebaskan pajak usaha hingga keuntungan your turn bro prabowo sandiuno,asosiasi usaha bumiputera nusantara se indonesia asprindo anggota umkm dukung capres dua prabowo sandi karena program untuk bebas pajak usaha hingga untung your turn bro prabowo sandiuno
1160,netral,sebaik jngn di bahas dulu apa yg dikatakan bapak prabowo ini kesalahan kt semua karena slh satu sumberdaya ekonomi kita adalah tanah air dan udara termasuk frekwensi harus sesuai dengan uud satu yg asli dikelola negara dan dipergunakan seluasnya untuk rakyat,baik jngn di bahas dulu apa yg kata bapak prabowo ini salah kt semua karena slh satu sumberdaya ekonomi kita adalah tanah air dan udara masuk frekwensi harus sesuai dengan uud satu yg asli kelola negara dan guna luas untuk rakyat
1161,negatif,presiden seperti jokowi ini sangat rendah hati dan sangat rendah nilai kepemiminannya dan wibawanya sebatas pencitraan belaka dan ekonomi meningkat untuk pendukungnya bukan rakyatnya,presiden seperti jokowi ini sangat rendah hati dan sangat rendah nilai kepemiminannya dan wibawa batas citra belaka dan ekonomi tingkat untuk dukung bukan rakyat
1162,negatif,mengeluhkan mengenai persoalan ekonomi dan deindustrialisasi prabowo salahkan sby jokowi wowo hobi nyalahin orang,keluh kena soal ekonomi dan deindustrialisasi prabowo salah sby jokowi wowo hobi nyalahin orang
1163,negatif,ada masyarakat di pelosok bilang kalau prabowo jadi president indonesia bisa perang sampai segitunya fitnah mereka sebarkan hancur ekonomi makro dibuatnya tetap april ke tps tusuk prabowo sandi,ada masyarakat di pelosok bilang kalau prabowo jadi president indonesia bisa perang sampai segitunya fitnah mereka sebar hancur ekonomi makro buat tetap april ke tps tusuk prabowo sandi
1164,positif,pak dhe jokowi mengingatkan perbedaan keragaman dan kebhinekaan indonesia harus dijaga dan dirawat bersama dasar negara kita pancasila nkri bhinneka tunggal ika uud sudah final harga mati dan tidak bisa diganggu,pak dhe jokowi ingat beda ragam dan kebhinekaan indonesia harus jaga dan rawat sama dasar negara kita pancasila nkri bhinneka tunggal ika uud sudah final harga mati dan tidak bisa ganggu
1166,netral,wowow dalam debat mengatakan orientasi ekonomi indonesia tidak berada di jalur yang benar meskipun mengatakan itu dirinya tidak menyalahkan namun para pemimpin sebelum jokowi prabowo salahkan sby,wowow dalam debat kata orientasi ekonomi indonesia tidak ada di jalur yang benar meski kata itu diri tidak salah namun para pimpin belum jokowi prabowo salah sby
1167,negatif,bro narasinya sedikit di jaga boleh lah sedikit baper tpi pak prabowo itu subtansinya ekonominya salah arah th si jaee malah tambah ngerusak dan malah arah nya ga karuan carut marut eknoomi,bro narasi sedikit di jaga boleh lah sedikit baper tpi pak prabowo itu subtansinya ekonomi salah arah th si jaee malah tambah ngerusak dan malah arah nya ga karuan carut marut eknoomi
1168,netral,silahkan mau pilih yg gakbmau digaji atau yg mau harap gaji jika terpilih prabowo sandi tak akan ambil gaji hoax jkw menang total debat dahlan iskan pilih prabowo,silah mau pilih yg gakbmau gaji atau yg mau harap gaji jika pilih prabowo sandi tak akan ambil gaji hoax jkw menang total debat dahlan iskan pilih prabowo
1169,netral,terkait ekonomi makro pak jokowi ngomong ayo besok dilihat lagi datanya hari ini saya lihat datanya,kait ekonomi makro pak jokowi ngomong ayo besok lihat lagi data hari ini saya lihat data
1170,negatif,kapan majunya bangsa ini kalau peradaban busuk ditumpuk lagu akan dijadikan reference dalam memerintah dikemudian hari koruptor diberikan pensiun sementara dia tdk mengambil gaji apa makanya ini,kapan maju bangsa ini kalau adab busuk tumpuk lagu akan jadi reference dalam perintah kemudi hari koruptor beri pensiun sementara dia tdk ambil gaji apa makanya ini
1171,negatif,yang menyalahkan ekonomi ke arah yang salah karena presiden sebelum jokowi prabowo salahkan sby yang dimaksud mungkin presiden california kali ya,yang salah ekonomi ke arah yang salah karena presiden belum jokowi prabowo salah sby yang maksud mungkin presiden california kali ya
1172,netral,persoalan ekonomi indonesia bukanlah kesalahan jokowi kali pernyataan itu ditegaskan oleh prabowo salahkan sby,soal ekonomi indonesia bukan salah jokowi kali nyata itu tegas oleh prabowo salah sby
1173,negatif,kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adlah salah semua pihak termasuk presiden presiden sebelum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan menyalahkan presiden terdahulu prabowo salahkan sby,kata wowo salah arah ekonomi yang akibat jadi deindustrialisasi adlah salah semua pihak masuk presiden presiden belum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan salah presiden dahulu prabowo salah sby
1174,netral,jika terpilih prabowo sandi tak akan ambil gaji diberikan untuk yatim dan kaum dhuafa,jika pilih prabowo sandi tak akan ambil gaji beri untuk yatim dan kaum dhuafa
1175,netral,dua insya allah akan menyumbangkan gajinya ke kaum duafa karna prabowo dan sandiaga sudah kaya,dua insya allah akan sumbang gaji ke kaum duafa karna prabowo dan sandiaga sudah kaya
1176,netral,debat pamungkas capres cawapres pemilu bahas ekonomi kesejahteraan sosial kpu ri bawaslu ri jokowi khmarufamin prabowo sandiuno tknjokowiamin baca koran rm click rmcoid rakyat merdeka debat capres kelima,debat pamungkas capres cawapres milu bahas ekonomi sejahtera sosial kpu ri bawaslu ri jokowi khmarufamin prabowo sandiuno tknjokowiamin baca koran rm click rmcoid rakyat merdeka debat capres lima
1177,negatif,kau yang dungu makanya otak dipake hal paling mendasar yg dismpaikan prabowo ttng ekonomi lagi nyungsep sembako mahal petani kesusahan lpngan kerja sulit trlalu bxk hal penting yg bisa diperdebatkan ngapain bahas game mobile legend pmbawah mudorat bagi anak bangsa tolol,kau yang dungu makanya otak dipake hal paling dasar yg dismpaikan prabowo ttng ekonomi lagi nyungsep sembako mahal tani susah lpngan kerja sulit trlalu bxk hal penting yg bisa debat ngapain bahas game mobile legend pmbawah mudorat bagi anak bangsa tolol
1178,positif,the great closing statement from the next indonesian leaders prabowo sandiuno kami berkomitmen berdua untuk tidak mengambil gaji se rupiah pun jika kami mendapatkan amanah ini kami,the great closing statement from the next indonesian leaders prabowo sandiuno kami komitmen dua untuk tidak ambil gaji se rupiah pun jika kami dapat amanah ini kami
1179,netral,pertanyaan jokowi masalah sport sama meubel lejen kan udah jawab pak sandi pak prabowo hanya menegaskan akan lebih fokus ke swasembada pangan drpd ekonomi digital,tanya jokowi masalah sport sama meubel lejen kan udah jawab pak sandi pak prabowo hanya tegas akan lebih fokus ke swasembada pangan drpd ekonomi digital
1180,negatif,hahaha sudah jelas skrng anda tak berilmu tak mempunyai argumen tak paham hubungan antara ml dgn ekonomi dan daya beli persis junjunganmu thanks telah menghibur saya nanti kalau anda sudah punya argumen yg jelas baru saya tanggapi lagi hahaha,hahaha sudah jelas skrng anda tak beril tak punya argumen tak paham hubung antara ml dgn ekonomi dan daya beli persis junjung thanks telah hibur saya nanti kalau anda sudah punya argumen yg jelas baru saya tanggap lagi hahaha
1181,negatif,duh ko prabowo salahkan sby dan menyebut kondisi ekonomi indonesia yang salah arah karena kesalahan presiden presiden sebelum jokowi jokowi riofebriant wf,duh ko prabowo salah sby dan sebut kondisi ekonomi indonesia yang salah arah karena salah presiden presiden belum jokowi jokowi riofebriant wf
1182,netral,knks akan dikembankan jokowi untuk mengembangkan ekonomi dan menjadikan indonesia sebagai islamic finance di dunia ndonesia maju,knks akan kemban jokowi untuk kembang ekonomi dan jadi indonesia bagai islamic finance di dunia ndonesia maju
1183,netral,kalo kata pak wowo jokowi gak salah kok yang salah tu sby soalnya bikin arah ekonomi jd ikut salah prabowo salahkan sby,kalo kata pak wowo jokowi gak salah kok yang salah tu sby soal bikin arah ekonomi jd ikut salah prabowo salah sby
1184,netral,prabowo salahkan sby mempermasalahkan terkait permasalahan ekonomi yang dihadapi indonesia saat ini padahal bowo tengah berdebat dengan capres widodo jokowi demokrat out dari kubu,prabowo salah sby masalah kait masalah ekonomi yang hadap indonesia saat ini padahal bowo tengah debat dengan capres widodo jokowi demokrat out dari kubu
1185,negatif,betul tidak bisa satu dua orang dijadikan parameter menggeneralisir ketidak berhasil perekonomian keadilan dan kesehahteraan masyarakat indonesia sungguh sangat naif,betul tidak bisa satu dua orang jadi parameter menggeneralisir tidak hasil ekonomi adil dan kesehahteraan masyarakat indonesia sungguh sangat naif
1186,netral,jokowi berikan kuliah ekonomi prabowo sandi,jokowi ikan kuliah ekonomi prabowo sandi
1187,positif,now its your turn bro please say to them that prabowo sandi tidak akan ambil gaji sebagai seorang presiden dan wapres dan gajinya akan disumbangkan ke kaum dhuafa keren kan bukti bahwa beliau akan wakafkan harta dan jiwanya utk nkri,now its your turn bro please say to them that prabowo sandi tidak akan ambil gaji bagai orang presiden dan wapres dan gaji akan sumbang ke kaum dhuafa keren kan bukti bahwa beliau akan wakaf harta dan jiwa utk nkri
1188,positif,prabowo salahkan sby tahun bpk sbyudhoyono berjuang menstabilkan ekonomi indonesia ditengah gempuran krisis global dan akhirnya mjd pondasi ekonomi yg kuat utk pakdhe jokowi membangun infrastruktur ke pelosok indonesia terimakasih banyak bapak sbyudhoyono,prabowo salah sby tahun bpk sbyudhoyono juang stabil ekonomi indonesia tengah gempur krisis global dan akhir mjd pondasi ekonomi yg kuat utk pakdhe jokowi bangun infrastruktur ke pelosok indonesia terimakasih banyak bapak sbyudhoyono
1189,positif,komunitas olahraga siap deklarasi dukung jokowi yang akan dihadiri puluhan atlet dari berbagai cabang olahraga dan ratusan simpatisan ini merupakan suatu penghargaan atas kerja hebat pak jokowi untuk olahraga indonesia,komunitas olahraga siap deklarasi dukung jokowi yang akan hadir puluh atlet dari bagai cabang olahraga dan ratus simpatisan ini rupa suatu harga atas kerja hebat pak jokowi untuk olahraga indonesia
1190,negatif,kamu ngak ambil gaji bukan berarti kamu layak jadi presiden bukan berarti kamu layak jadi pemimpin indonesia karna indikatornya jadi pemimpin bukan itu,kamu ngak ambil gaji bukan arti kamu layak jadi presiden bukan arti kamu layak jadi pimpin indonesia karna indikator jadi pimpin bukan itu
1191,negatif,prabowo salahkan sby mempermasalahkan terkait permasalahan ekonomi yg dihadapi indonesia saat ini padahal wowo tengah berdebat dgn capres widodo jokowi setyawanarifb wf,prabowo salah sby masalah kait masalah ekonomi yg hadap indonesia saat ini padahal wowo tengah debat dgn capres widodo jokowi setyawanarifb wf
1193,positif,kata wowo kesalahan arah ekonomi yang mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak termasuk presiden sebelum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan menyalahkan presiden terdahulu prabowo salahkan sby,kata wowo salah arah ekonomi yang akibat jadi deindustrialisasi adalah salah semua pihak masuk presiden belum jokowi lah ekonomi indonesia masa pak jokowi baik baik aja tuh malah ngehoaks dengan salah presiden dahulu prabowo salah sby
