,sentimen,before,after
923,negatif,ini obrolan ngalor ngidul gak jelas blas. apa urusannya mobile legends sama ekonomi nasional?   mengada ada kejauhan banget bicara industri kreatif - seluruh kreasi dan nilai ekonominya kan diekspor lagi keluar?   lalu yg dijual pak jokowi semalem itu apa?  https://twitter.com/silassihot/status/1117317575795306497â â€¦,ini obrolan ngalor ngidul gak jelas blas. apa urusannya mobile legends sama ekonomi nasional?   mengada ada kejauhan banget bicara industri kreatif - seluruh kreasi dan nilai ekonominya kan diekspor lagi keluar?   lalu yg dijual pak jokowi semalem itu apa?   â€¦
925,netral,"jika jadi presiden-wapres, gaji prabowo-sandi untuk negara  http://dlvr.it/r2n0y6â  pic.twitter.com/0le8yezddh","jika jadi presiden-wapres, gaji prabowo-sandi untuk negara"
927,negatif,"pak wowo sukanya asbun ya..istilah jowo..waton njeplak kalo ngomong. ada 16 paket kebijakan ekonomi di era pak jokowi. ini pak wowo sering sekali ambil rujukan masa orde baru sih. makanya presiden sby dll dianggap salah urus negara jua,asal main serang aja..@hariadhi @wangdendo pic.twitter.com/oscidrlo96","pak wowo sukanya asbun ya..istilah jowo..waton njeplak kalo ngomong. ada 16 paket kebijakan ekonomi di era pak jokowi. ini pak wowo sering sekali ambil rujukan masa orde baru sih. makanya presiden sby dll dianggap salah urus negara jua,asal main serang aja..@hariadhi @wangdendo"
929,positif,"infrastruktur bukan untuk dimakan, tetapi untuk kedaulatan pangan, mikir! tujuan pembangunan infrastruktur seperti jalan tol,  pelabuhan atau bandara demi konektivitas masyarakat dan percepatan roda perekonomian https://twitter.com/jokowi/status/1117317174572359680?s=19â â€¦","infrastruktur bukan untuk dimakan, tetapi untuk kedaulatan pangan, mikir! tujuan pembangunan infrastruktur seperti jalan tol,  pelabuhan atau bandara demi konektivitas masyarakat dan percepatan roda perekonomian  â€¦"
930,positif,jika @prabowo @sandiuno terpilih menjadi presiden ri maka gaji nya tidak diambil diserahkan untuk kepentingan rakyat masya allah 2019ganti presiden tpstusuk prabowo sandi 17april coblos prabowo sandi https://twitter.com/sandiuno/status/1117085176545157121â â€¦,jika @prabowo @sandiuno terpilih menjadi presiden ri maka gaji nya tidak diambil diserahkan untuk kepentingan rakyat masya allah 2019ganti presiden tpstusuk prabowo sandi 17april coblos prabowo sandi  â€¦
933,netral,"ibarat selfy, motret diri sendiri.  analis politik: soal ekonomi, jokowi kritik kebijakannya sendiri  https://www.gelora.co/2019/04/analis-politik-soal-ekonomi-jokowi.htmlâ â€¦","ibarat selfy, motret diri sendiri.  analis politik: soal ekonomi, jokowi kritik kebijakannya sendiri   â€¦"
934,positif,komitmen inilah yg ditakuti si jae. 17april pilih prabowo sandi prabowo-sandi komitmen jika terpilih sebagai kepala negara tidak akan ambil gaji https://www.gardaindonews.com/prabowo-sandi-komitmen-jika-terpilih-sebagai-kepala-negara-tidak-akan-ambil-gaji/â â€¦,komitmen inilah yg ditakuti si jae. 17april pilih prabowo sandi prabowo-sandi komitmen jika terpilih sebagai kepala negara tidak akan ambil gaji  â€¦
937,netral,"tidak cuma cek harga, jokowi juga akan perbaiki pasar 2019jokowi kyai maruf jokowi khmaruf unggulan kita derin di pro2fm inter barã§a https://twitter.com/tag_nusantara/status/1059979831734022144/video/1â â€¦","tidak cuma cek harga, jokowi juga akan perbaiki pasar 2019jokowi kyai maruf jokowi khmaruf unggulan kita derin di pro2fm inter barã§a  â€¦"
941,netral,"prabowo sebut garuda sulit untung, tkn: pengaruh harga avtur  https://bisnis.tempo.co/read/1195592/prabowo-sebut-garuda-sulit-untung-tkn-pengaruh-harga-avtur?utm_source=digital%20marketing&utm_medium=twitter&utm_campaign=dlvritâ â€¦","prabowo sebut garuda sulit untung, tkn: pengaruh harga avtur   â€¦"
943,netral,prabowo-sandi janji tak ambil gaji jika terpilih ,prabowo-sandi janji tak ambil gaji jika terpilih
944,negatif,"hua..ha..ha..skak mat @prabowo @sandiuno ,menghalalkan segala cara untuk rebut kekuasan, udah gitu merengek rengek spy dpt kekuasan dng berdalih gak akan ambil gaji tp ambil tunjangan..#dasarkampretgila @ayaniulva @iwanpiliang7 @musniumar @hnurwahid @sayapgaruda08 @rizalkuddah https://twitter.com/at_abdillahtoha/status/1117095305072132096â â€¦","hua..ha..ha..skak mat @prabowo @sandiuno ,menghalalkan segala cara untuk rebut kekuasan, udah gitu merengek rengek spy dpt kekuasan dng berdalih gak akan ambil gaji tp ambil tunjangan..#dasarkampretgila @ayaniulva @iwanpiliang7 @musniumar @hnurwahid @sayapgaruda08 @rizalkuddah  â€¦"
945,netral,menuding sby dibalik semua kesalahan ekonomi indonesia https://bit.ly/2kx8krrâ @jokowi @95_teguh prabowo salahkan sby,menuding sby dibalik semua kesalahan ekonomi indonesia  @jokowi @95_teguh prabowo salahkan sby
946,positif,pertumbuhan ekonomi harus diimbangi dengan pemerataan. jokowi sekali lagi  pic.twitter.com/sgv0izr459,pertumbuhan ekonomi harus diimbangi dengan pemerataan. jokowi sekali lagi
947,netral,prabowo-sandi komitmen jika terpilih sebagai kepala negara tidak akan ambil gaji  https://www.gardaindonews.com/prabowo-sandi-komitmen-jika-terpilih-sebagai-kepala-negara-tidak-akan-ambil-gaji/â â€¦,prabowo-sandi komitmen jika terpilih sebagai kepala negara tidak akan ambil gaji   â€¦
951,netral,"saat membicarakan pertumbuhan ekonomi, capres nomor urut 01 jokowi mengaitkannya dengan pemerataan. ia pun berujar tak hanya memfokuskan infrastruktur di pulau jawa. simak kesesuaian pernyataannya di cek fakta cnn berikut ini! https://bit.ly/2zcomadâ cnnindonesia pic.twitter.com/lkx8kbozyr","saat membicarakan pertumbuhan ekonomi, capres nomor urut 01 jokowi mengaitkannya dengan pemerataan. ia pun berujar tak hanya memfokuskan infrastruktur di pulau jawa. simak kesesuaian pernyataannya di cek fakta cnn berikut ini!  cnnindonesia"
953,positif,"jokowi jelas unggul dalam bidang ekonomi, tapi kalo hukum payah kata bapak saya  https://twitter.com/savicali/status/1117285297551630336â â€¦","jokowi jelas unggul dalam bidang ekonomi, tapi kalo hukum payah kata bapak saya   â€¦"
955,netral,"debat final pilpres, jokowi ulas pemerataan ekonomi http://aksi.id/artikel/40135/debat-final-pilpres-jokowi-ulas-pemerataan-ekonomi/#.xllvexqu_eo.twitterâ â€¦","debat final pilpres, jokowi ulas pemerataan ekonomi  â€¦"
956,netral,"debat pilpres 2019, jika terpilih prabowo sandi tak ambil gaji http://aksi.id/artikel/40133/debat-pilpres-2019-jika-terpilih--prabowo-sandi-tak-ambil-gaji-/#.xllvy_cakio.twitterâ â€¦","debat pilpres 2019, jika terpilih prabowo sandi tak ambil gaji  â€¦"
962,netral,"sebut kebijakan ekonomi salah arah, prabowo protes gencarnya pembangunanâ infrastruktur  https://bhinnekanusantara.id/sebut-kebijakan-ekonomi-salah-arah-prabowo-protes-gencarnya-pembangunan-infrastruktur/â â€¦ pic.twitter.com/x5pdiyxckq","sebut kebijakan ekonomi salah arah, prabowo protes gencarnya pembangunanâ infrastruktur   â€¦"
963,netral,"prabowo salahkan sby menayalahkan bowo menyebut kondisi ekonomi indonesia yang salah arah, karena kesalahan presiden-presiden sebelum jokowi https://bit.ly/2p9eeemâ @jokowi @riofebriant2","prabowo salahkan sby menayalahkan bowo menyebut kondisi ekonomi indonesia yang salah arah, karena kesalahan presiden-presiden sebelum jokowi  @jokowi @riofebriant2"
964,netral,"prabowo mau naikkan tax ratio 16%, jokowi: nanti shock ekonomi,â pak!  https://bhinnekanusantara.id/prabowo-mau-naikkan-tax-ratio-16-jokowi-nanti-shock-ekonomi-pak/â â€¦ pic.twitter.com/e3y4tpi1n9","prabowo mau naikkan tax ratio 16%, jokowi: nanti shock ekonomi,â pak!   â€¦"
966,positif,"sebuah closing statement yg mantap, prabowo subianto-sandiaga uno akan menyumbangkan seluruh gajinya utk kemaslahatan rakyat dan kaum dhuafa. masyaa allah.., mereka berhati mulia, menjadi presiden dan wakil presiden bukan utk mencari dunia. ya allah.., ridhoilah mereka berdua  pic.twitter.com/l1spk4swu2","sebuah closing statement yg mantap, prabowo subianto-sandiaga uno akan menyumbangkan seluruh gajinya utk kemaslahatan rakyat dan kaum dhuafa. masyaa allah.., mereka berhati mulia, menjadi presiden dan wakil presiden bukan utk mencari dunia. ya allah.., ridhoilah mereka berdua"
967,netral,"jika terpilih, prabowo sandi tak akan ambil gaji. insya allah prabowo sandi akan tepati janji.  https://twitter.com/detikcom/status/1117096276737306625â â€¦","jika terpilih, prabowo sandi tak akan ambil gaji. insya allah prabowo sandi akan tepati janji.   â€¦"
970,positif,"klo jokowi pasti butuh gaji utk nafkahi kluarga. karena jokowi haram utak atik apbn, gratif, dlsb. beda dgn bosan ktnya ga mau gaji (yg sdikit itu), lantas ngeruk darimana ?...wah kpk hrs kerja keras dong. klo gitu jokowi lagi aja deh https://twitter.com/realforjkw/status/1117104782362079232â â€¦","klo jokowi pasti butuh gaji utk nafkahi kluarga. karena jokowi haram utak atik apbn, gratif, dlsb. beda dgn bosan ktnya ga mau gaji (yg sdikit itu), lantas ngeruk darimana ?...wah kpk hrs kerja keras dong. klo gitu jokowi lagi aja deh  â€¦"
972,netral,"pak @jokowi menwarkan program membina ekonomi keluarga sejahtera (mekaar) binaan permodalan nasional madani (pnm) diluncurkan untuk menaikkan kesejahteraan warga, terutama ibu-ibu rumah tangga ke tingkat yang lebih atas lagi. https://setkab.go.id/presiden-jokowi-program-mekaar-untuk-naikkan-kesejahteraan-ibu-ibu/â â€¦ jokowi menang total debat","pak @jokowi menwarkan program membina ekonomi keluarga sejahtera (mekaar) binaan permodalan nasional madani (pnm) diluncurkan untuk menaikkan kesejahteraan warga, terutama ibu-ibu rumah tangga ke tingkat yang lebih atas lagi.  â€¦ jokowi menang total debat"
974,negatif,"pertumbuhan ekonomi di masa pak @jokowi masih di angka 5% masih belum bisa menyaingi pak sby, dari pihak prabowo ternyata benar , kita masih banyak impor daripada ekspor :/ bimbangmemilih https://ekonomi.kompas.com/jeo/jejak-pertumbuhan-ekonomi-indonesia-dari-masa-ke-masaâ â€¦","pertumbuhan ekonomi di masa pak @jokowi masih di angka 5% masih belum bisa menyaingi pak sby, dari pihak prabowo ternyata benar , kita masih banyak impor daripada ekspor :/ bimbangmemilih  â€¦"
975,netral,"bukan jokowi, prabowo sebut ekonomi salah arah karena presiden-presiden sebelumnya  https://bhinnekanusantara.id/bukan-jokowi-prabowo-sebut-ekonomi-salah-arah-karena-presiden-presiden-sebelumnya/â â€¦ pic.twitter.com/rjvifp1o9p","bukan jokowi, prabowo sebut ekonomi salah arah karena presiden-presiden sebelumnya   â€¦"
976,netral,"terkait penyataan prabowo, ahy minta tetap hargai pemimpin sebelumnya https://otonominews.co.id/read/7611/terkait-penyataan-prabowo-ahy-minta-tetap-hargai-pemimpin-sebelumnyaâ â€¦ https://twitter.com/share?text=terkait%20penyataan%20prabowo,%20ahy%20minta%20tetap%20hargai%20pemimpin%20%20%20sebelumnya%20 https://otonominews.co.id/read/7611/terkait-penyataan-prabowo-ahy-minta-tetap-hargai-pemimpin-sebelumnya%20&hashtags=calonpresidennomorurut02,prabowosubianto,ahy,agusharimurtiyudhoyono,pernyataansikap,debatkelima,deindustrialidsasiâ â€¦ calon presiden nomor urut02 prabowo subianto ahy agus harimurti yudhoyono pernyataan sikap debat kelima deindustrialidsasi","terkait penyataan prabowo, ahy minta tetap hargai pemimpin sebelumnya  â€¦   â€¦ calon presiden nomor urut02 prabowo subianto ahy agus harimurti yudhoyono pernyataan sikap debat kelima deindustrialidsasi"
978,positif,"kl bicara jujur... @prabowo wajib katakan lbh detail..kl arah ekonomi/pembangunan  nkri sdh salah dr rezim soeharto...""pelihara""pengusaha china dgn ""membunuh""pengusaha pribumi(h ning,markam/karkam,darpo,rahman/tamin.dll)krn percaya""bisikan""csis..?  https://twitter.com/ferrykoto/status/1117092682084442113â â€¦","kl bicara jujur... @prabowo wajib katakan lbh detail..kl arah ekonomi/pembangunan  nkri sdh salah dr rezim soeharto...""pelihara""pengusaha china dgn ""membunuh""pengusaha pribumi(h ning,markam/karkam,darpo,rahman/ percaya""bisikan""csis..?   â€¦"
980,negatif,"dengan adanya kartu sembako murah. secara tidak langsung rezim @jokowi membenarkan bahwa harga-harga bahan pokok saat ini mahal. berarti fix @jokowi gagal. masih mau 2 periode,.? . tusuk prabowo sandi pic.twitter.com/ltpwfoe7gy","dengan adanya kartu sembako murah. secara tidak langsung rezim @jokowi membenarkan bahwa harga-harga bahan pokok saat ini mahal. berarti fix @jokowi gagal. masih mau 2 periode,.? . tusuk prabowo sandi"
981,negatif,"ini masa tenang kok masih sebar hoax mas?, akhir sby itu pertumbuhan ekonomi kita masih 5.02 persen, sebelum dibikin anjlok jd 4 persenan  di 2015 oleh jokowi!!  pic.twitter.com/dfq71je3kc","ini masa tenang kok masih sebar hoax mas?, akhir sby itu pertumbuhan ekonomi kita masih 5.02 persen, sebelum dibikin anjlok jd 4 persenan  di 2015 oleh jokowi!!"
984,netral,komitmen prabowo-sandi tak akan ambil gaji serupiah pun jika terpilih  https://youtu.be/cffwkudhqzmâ  lewat @youtube,komitmen prabowo-sandi tak akan ambil gaji serupiah pun jika terpilih    lewat @youtube
989,negatif,"balada kisah antara mobile legend dan kemakmuran rakyat. prabowo : digital2 itu bagus, tapi rakyat kita butuh swasembada pangan. pangan dalam harga terjangkau. mengembangkan mobile legend ðÿ¤£ðÿ¤£ gokill.. mobile legends your turn bro uasdifitnah keji dan brutal tusuk prabowo sandi pic.twitter.com/qwxenhh4fh","balada kisah antara mobile legend dan kemakmuran rakyat. prabowo : digital2 itu bagus, tapi rakyat kita butuh swasembada pangan. pangan dalam harga terjangkau. mengembangkan mobile legend ðÿ¤£ðÿ¤£ gokill.. mobile legends your turn bro uasdifitnah keji dan brutal tusuk prabowo sandi"
1001,positif,yang satu patahana yang satu oposisi. yang satu punya data tapi suka salah nyebut data agar rakyat simpati padahal 0. suka aku aku apa yang dikerjakan oleh presiden sebelumnya. gak guna bahas e-sport. ekonomi makro itu berdampak ke mikro. prabowo sandi hadir untuk memperbaiki itu  https://twitter.com/godisko/status/1117106344991936512â â€¦,yang satu patahana yang satu oposisi. yang satu punya data tapi suka salah nyebut data agar rakyat simpati padahal 0. suka aku aku apa yang dikerjakan oleh presiden sebelumnya. gak guna bahas e-sport. ekonomi makro itu berdampak ke mikro. prabowo sandi hadir untuk memperbaiki itu   â€¦
1007,positif,"isu murahan. salah satu contoh yg menunjukkan minimnya kreativitas kubu 01. hoax, fitnah, dan pecah-belah (terlalu) mudah dibuat mentah. sayangnya, sy tak tahu harga partai sosmed.  pd berkomitmen di 02. clean n clear. pic.twitter.com/hvcnhvvqe3","isu murahan. salah satu contoh yg menunjukkan minimnya kreativitas kubu 01. hoax, fitnah, dan pecah-belah (terlalu) mudah dibuat mentah. sayangnya, sy tak tahu harga partai sosmed.  pd berkomitmen di 02. clean n clear."
1016,netral,"prabowo janji pertumbuhan ekonomi 8%, rizal ramli jelaskan caranya  https://tirto.id/dl7qâ  lewat @tirtoid cc @ramlirizal","prabowo janji pertumbuhan ekonomi 8%, rizal ramli jelaskan caranya    lewat @tirtoid cc @ramlirizal"
1019,netral,"dukung prabowo, dahlan iskan sebut jokowi gagal penuhi janjinya di bidang ekonomi  https://wp.me/p4pxdq-1nowâ  cc @ramlirizal","dukung prabowo, dahlan iskan sebut jokowi gagal penuhi janjinya di bidang ekonomi    cc @ramlirizal"
1021,netral,"prabowo : ekonomi ri salah arah, karena salah presiden-presiden sebelum jokowi  https://www.voaindonesia.com/a/prabowo-ekonomi-ri-salah-arah-karena-salah-presiden-presiden-sebelum-jokowi/4874966.htmlâ â€¦","prabowo : ekonomi ri salah arah, karena salah presiden-presiden sebelum jokowi   â€¦"
1024,netral,"prabowo-sandiaga janji tak ambil gaji, karena sudah mampu secara ekonomi  https://batamtoday.com/home/read/128233/prabowo-sandiaga-janji-tak-ambil-gaji-karena-sudah-mampu-secara-ekonomiâ â€¦","prabowo-sandiaga janji tak ambil gaji, karena sudah mampu secara ekonomi   â€¦"
1026,positif,"terima kasih pak jokowi , pimpin kami satu periode lagi untuk indonesia bartambah maju ðÿ‘ 17april coblos jokowi amin aku cinta indonesia. nkri & pancasila harga mati. pic.twitter.com/qpa0vzheen","terima kasih pak jokowi , pimpin kami satu periode lagi untuk indonesia bartambah maju ðÿ‘ 17april coblos jokowi amin aku cinta indonesia. nkri & pancasila harga mati."
1028,netral,"namun, prabowo justru menilai kondisi tersebut bukan kesalahan jokowi sebagai presiden saat ini, tapi kesalahan dari presiden-presiden sebelumnya.  debat capres: prabowo salahkan presiden sebelum jokowi terkait kondisi ekonomi  https://seruji.co.id/fokus/debat-capres-prabowo-salahkan-presiden-sebelum-jokowi-terkait-kondisi-ekonomi/â â€¦ lewat @serujinews","namun, prabowo justru menilai kondisi tersebut bukan kesalahan jokowi sebagai presiden saat ini, tapi kesalahan dari presiden-presiden sebelumnya.  debat capres: prabowo salahkan presiden sebelum jokowi terkait kondisi ekonomi   â€¦ lewat @serujinews"
1030,netral,"ogah ambil gaji presiden, intip harta kekayaan prabowo-sandiaga & besaran penghasilan ri 1  http://jakarta.tribunnews.com/2019/04/14/ogah-ambil-gaji-presiden-intip-harta-kekayaan-prabowo-sandiaga-besaran-penghasilan-ri-1â â€¦","ogah ambil gaji presiden, intip harta kekayaan prabowo-sandiaga & besaran penghasilan ri 1   â€¦"
1031,netral,prabowo-sandi janji tak ambil gaji jika menang pilpresâ 2019  https://www.geunta.com/2019/04/prabowo-sandi-janji-tak-ambil-gaji-jika-menang-pilpres-2019/â â€¦ pic.twitter.com/oqrtnvssjl,prabowo-sandi janji tak ambil gaji jika menang pilpresâ 2019   â€¦
1037,negatif,debat ke 5: prabowo mau belajar ekonomi ke tiongkok! lupa kalau kampret benci china ______________________________________ (author: mora sifudan)  di debat capres-cawapres malam ini prabowo mengusulkan agar indonesia...  https://www.facebook.com/achosagu/posts/10216071748285085â â€¦,debat ke 5: prabowo mau belajar ekonomi ke tiongkok! lupa kalau kampret benci china ______________________________________ (author: mora sifudan)  di debat capres-cawapres malam ini prabowo mengusulkan agar indonesia...   â€¦
1041,netral,"pada debat tadi malam, capres nomor urut 02 @prabowo sempat menuturkan jika perekonomian indonesia salah arah, yang ditandai dengan mengalirnya kekayaan ke luar negeri. temukan kesesuaian pernyataannya berikut ini! https://bit.ly/2zcomadâ cnnindonesia pic.twitter.com/tw7ybxhcoh","pada debat tadi malam, capres nomor urut 02 @prabowo sempat menuturkan jika perekonomian indonesia salah arah, yang ditandai dengan mengalirnya kekayaan ke luar negeri. temukan kesesuaian pernyataannya berikut ini!  cnnindonesia"
1042,negatif,namanya aja wowo menuding sby dibalik semua kesalahan ekonomi indonesia https://bit.ly/2kx8krrâ @jokowi @95_teguh prabowo salahkan sby jangan di dengerlah si wowo itu,namanya aja wowo menuding sby dibalik semua kesalahan ekonomi indonesia  @jokowi @95_teguh prabowo salahkan sby jangan di dengerlah si wowo itu
1043,negatif,"rakyat butuh fundamental ekonomi,yaitu pangan sandang dan papan,bukan digital model mobile legend.timeout for pencitraan.","rakyat butuh fundamental ekonomi,yaitu pangan sandang dan papan,bukan digital model mobile  for pencitraan."
1044,netral,"ditanya soal esports oleh jokowi, prabowo minta sandiaga yang jawab - idn times: jokowi bertanya soal ekonomi digital esport ke prabowo  http://dlvr.it/r2mtw9â  pic.twitter.com/e6royif1pu","ditanya soal esports oleh jokowi, prabowo minta sandiaga yang jawab - idn times: jokowi bertanya soal ekonomi digital esport ke prabowo"
1046,positif,"saya percaya, krn @prabowo & @sandiuno tlh trbukti, mrk bisa hidup mapan & terhormat. sangkin mapan & trhormatnya khidupn mrka, gaji pun tak brniat mrka ambil. mrk jd capres bkn utk mncari kekayaan tp ingin msyarakt indonesia mapan & berhasil sprti mrk. uasdifitnah keji dan brutal https://twitter.com/satriohendri/status/1117081027602554880â â€¦","saya percaya, krn @prabowo & @sandiuno tlh trbukti, mrk bisa hidup mapan & terhormat. sangkin mapan & trhormatnya khidupn mrka, gaji pun tak brniat mrka ambil. mrk jd capres bkn utk mncari kekayaan tp ingin msyarakt indonesia mapan & berhasil sprti mrk. uasdifitnah keji dan brutal  â€¦"
1058,netral,"jika menang, prabowo-sandi tak akan ambil gaji mereka  https://smartcitymakassar.com/2019/04/14/jika-menang-prabowo-sandi-tak-akan-ambil-gaji-mereka/â â€¦","jika menang, prabowo-sandi tak akan ambil gaji mereka   â€¦"
1062,negatif,namanya aja wowo salah bowo malah mengatakan pembangunan ekonomi indonesia salah arah tak terlepas dari andil presiden-presiden sebelum jokowi https://bit.ly/2gkwvowâ @jokowi @tasyashee prabowo salahkan sby jangan di dengerlah si wowo itu,namanya aja wowo salah bowo malah mengatakan pembangunan ekonomi indonesia salah arah tak terlepas dari andil presiden-presiden sebelum jokowi  @jokowi @tasyashee prabowo salahkan sby jangan di dengerlah si wowo itu
1067,negatif,"namanya aja wowo salahkan secara tidak langsung, bowo menuding pemerintahan era sby selama 10 tahun turut berdosa atas kondisi perekonomian https://bit.ly/2gkwvowâ @jokowi @fearlessdiva83 prabowo salahkan sby jangan di dengerlah si wowo itu","namanya aja wowo salahkan secara tidak langsung, bowo menuding pemerintahan era sby selama 10 tahun turut berdosa atas kondisi perekonomian  @jokowi @fearlessdiva83 prabowo salahkan sby jangan di dengerlah si wowo itu"
1069,netral,"jokowi serang sandiaga: ini ekonomi makro, gak bisa berdasarkan keluhan ibu ini ibu itu...  https://tmblr.co/zwfxbc2hxwzfcâ ","jokowi serang sandiaga: ini ekonomi makro, gak bisa berdasarkan keluhan ibu ini ibu itu..."
1073,positif,"ayo k tps dan tusuk prabowo sandi 02. makin kinclong d hati rakyat ..trus capres n cawapresx tdk ambil gajinyaaaa lho. d serahkn k  fakir miskin,, kaum duafa dll... ingat d tps tusuk02 yaaaaa...debat pamugkas tadi d mengkan paslon 02 prabowo sandi.  pic.twitter.com/k6ewgigkul","ayo k tps dan tusuk prabowo sandi 02. makin kinclong d hati rakyat ..trus capres n cawapresx tdk ambil gajinyaaaa lho. d serahkn k  fakir miskin,, kaum duafa dll... ingat d tps tusuk02 yaaaaa...debat pamugkas tadi d mengkan paslon 02 prabowo sandi."
1074,negatif,"rossi, percuma kamu cepat kalau negara kamu masih miskin, harga pangan mahal, listrik mahal, nyari kerja susah, dan keamanan kita hancur, ujar presiden italia prabowo musolini  https://twitter.com/motogp/status/1117152503752269830â â€¦","rossi, percuma kamu cepat kalau negara kamu masih miskin, harga pangan mahal, listrik mahal, nyari kerja susah, dan keamanan kita hancur, ujar presiden italia prabowo musolini   â€¦"
1075,netral,"menangi pilpres 2019, prabowo-sandi tak akan ambil gaji tusuk prabowo sandi http://pantausatu.blogspot.com/2019/04/menangi-pilpres-2019-prabowo-sandi-tak.htmlâ â€¦","menangi pilpres 2019, prabowo-sandi tak akan ambil gaji tusuk prabowo sandi  â€¦"
1076,netral,janji utk byr pajak menunjukan warga negara yg baik & taat hukum? http://www.suaraislam.co/astaga-pt-kn-milik-prabowo-subianto-tunggak-pajak-rp-26-miliar/â â€¦,janji utk byr pajak menunjukan warga negara yg baik & taat hukum?  â€¦
1078,positif,the great closing statement from the next indonesian leaders @prabowo - @sandiuno  kami berkomitmen berdua untuk tidak mengambil gaji se-rupiah pun jika kami mendapatkan amanah ini kami akan...  https://www.facebook.com/lalumuhammadbanufebrianto/videos/2633920356642432/â â€¦,the great closing statement from the next indonesian leaders @prabowo - @sandiuno  kami berkomitmen berdua untuk tidak mengambil gaji se-rupiah pun jika kami mendapatkan amanah ini kami akan...   â€¦
1079,negatif,"kartu jokowi, bukti jokowi gagal. gagal menstabilkan harga cenderung mahal sehingga ada kartu sembako murah, gagal menyediakan lapangan kerja sehingga sehingga keluar kartu prakerja, gagal menyediakan pendidikan terjangkau sehingga muncul kartu pintar. 17april tusuk prabowo sandi https://twitter.com/republikaonline/status/1117160536095903744â â€¦","kartu jokowi, bukti jokowi gagal. gagal menstabilkan harga cenderung mahal sehingga ada kartu sembako murah, gagal menyediakan lapangan kerja sehingga sehingga keluar kartu prakerja, gagal menyediakan pendidikan terjangkau sehingga muncul kartu pintar. 17april tusuk prabowo sandi  â€¦"
1080,netral,prabowo-sandi ingin pangkas pajak pekerja agar tax ratio naik your turn bro â¦@prabowoâ© â¦@sandiunoâ© https://www.cnnindonesia.com/ekonomi/20190413211609-532-386103/prabowo-sandi-ingin-pangkas-pajak-pekerja-agar-tax-ratio-naikâ â€¦,prabowo-sandi ingin pangkas pajak pekerja agar tax ratio naik your turn bro â¦@prabowoâ© â¦@sandiunoâ©  â€¦
1083,netral,"prabowo sebut kebijakan ekonomi salah presiden terdahulu, ahy: kita harus objektif indonesia merahputih sunday minggu https://merahputih.com/post/read/prabowo-sebut-kebijakan-ekonomi-salah-presiden-terdahulu-ahy-kita-harus-objektifâ â€¦","prabowo sebut kebijakan ekonomi salah presiden terdahulu, ahy: kita harus objektif indonesia merahputih sunday minggu  â€¦"
1084,netral,"jika terpilih, prabowo-sandi tak akan ambil gaji  http://share.babe.news/s/mucmddnâ ","jika terpilih, prabowo-sandi tak akan ambil gaji"
1085,netral,"jika terpilih, prabowo-sandi sumbangkan gaji buat fakir miskin - http://rmolbanten.comâ http://www.rmolbanten.com/read/2019/04/14/7517/jika-terpilih,-prabowo-sandi-sumbangkan-gaji-buat-fakir-miskin-#.xllcafmzq-8.twitterâ â€¦","jika terpilih, prabowo-sandi sumbangkan gaji buat fakir miskin -   â€¦"
1089,netral,"prabowo mau naikkan tax ratio jadi 16%, jokowi: ekonomi bisa shock pilpres2019 jokowimaruf prabowosandi pajak https://www.inews.id/finance/makro/prabowo-mau-naikkan-tax-ratio-jadi-16-jokowi-ekonomi-bisa-shock/515577/?utm_source=twitter&utm_medium=social&utm_campaign=socialmediaâ â€¦","prabowo mau naikkan tax ratio jadi 16%, jokowi: ekonomi bisa shock pilpres2019 jokowimaruf prabowosandi pajak  â€¦"
1090,negatif,"perbodohan macam apa lagi ini. . .  kebelet bat pen jadi presiden ge, santay ae kali pa  janji tak ambil gaji jika menang pilpres, prabowo: bukti kita tulus  http://detik.id/6cegxiâ ","perbodohan macam apa lagi ini. . .  kebelet bat pen jadi presiden ge, santay ae kali pa  janji tak ambil gaji jika menang pilpres, prabowo: bukti kita tulus"
1091,netral,"prabowo-sandi komitmen tak ambil gaji jika terpilih, sandiaga: allah swt sudah baik your turn bro â¦@prabowoâ© â¦@sandiunoâ© https://www.wartaekonomi.co.id/read223640/prabowo-sandi-komitmen-tak-ambil-gaji-jika-terpilih-sandiaga-allah-swt-sudah-baik.htmlâ â€¦","prabowo-sandi komitmen tak ambil gaji jika terpilih, sandiaga: allah swt sudah baik your turn bro â¦@prabowoâ© â¦@sandiunoâ©  â€¦"
1092,netral,"prabowo-sandi komitmen tak akan ambil gaji serupiah pun jika terpilih, mau dikemanakan gaji mereka? - http://tribunnews.comâ mobile your turn bro â¦@prabowoâ© â¦@sandiunoâ© http://www.tribunnews.com/pilpres-2019/2019/04/14/prabowo-sandi-komitmen-tak-akan-ambil-gaji-serupiah-pun-jika-terpilih-mau-dikemanakan-gaji-merekaâ â€¦","prabowo-sandi komitmen tak akan ambil gaji serupiah pun jika terpilih, mau dikemanakan gaji mereka? -  mobile your turn bro â¦@prabowoâ© â¦@sandiunoâ©  â€¦"
