,sentimen,before,after
823,netral,Maksimal Itu dari Rakyat yg membayar pajak harga rendah Coba pikir 2 kali,maksimal itu dari rakyat yg membayar pajak harga rendah coba pikir 2 kali
824,negatif,Ucapan ataupun pernyataan Bowo mengenai kesalahan orientasi ekonomi negeri ini yg kemudian ditujukan ke Presiden sebelum Jokowi sungguh membuat luka tersendiri untuk Demokrat Prabowo Salahkan SBY,ucapan ataupun pernyataan bowo mengenai kesalahan orientasi ekonomi negeri ini yg kemudian ditujukan ke presiden sebelum jokowi sungguh membuat luka tersendiri untuk demokrat prabowo salahkan sby
825,negatif,Mungkin Prabowo meneladani karyawan PTKiani. Konon uda lama juga gak ambil gaji. Apa benar?,mungkin prabowo meneladani karyawan ptkiani. konon uda lama juga gak ambil gaji. apa benar?
826,netral,"Jika Menang Pilpres, Prabowo dan Sandiaga Pastikan Tak Akan Ambil Gaji  https://amp.suara.com/news/2019/04/13/225552/jika-menang-pilpres-prabowo-dan-sandiaga-pastikan-tak-akan-ambil-gaji?utm_source=facebook&utm_medium=fp&utm_campaign=oxtaÂ â€¦","jika menang pilpres, prabowo dan sandiaga pastikan tak akan ambil gaji  https://amp.suara.com/news/2019/04/13/225552/jika-menang-pilpres-prabowo-dan-sandiaga-pastikan-tak-akan-ambil-gaji?utm_source=facebook&utm_medium=fp&utm_campaign=oxtaâ â€¦"
827,netral,Yg Gak Menghargai Bukan Pak Jokowi Bang Andi.,yg gak menghargai bukan pak jokowi bang andi.
828,negatif,"Bowo dalam debat mengatakan, orientasi ekonomi Indonesia tidak berada di jalur yang benar. Meskipun mengatakan itu, dirinya tidak menyalahkan Jokowi, namun para pemimpin sebelum Jokowi https://www.suara.com/news/2019/04/13/224020/partai-demokrat-ngamuk-prabowo-dinilai-salahkan-sby-saat-debat-pilpresÂ â€¦ Prabowo Salahkan SBY","bowo dalam debat mengatakan, orientasi ekonomi indonesia tidak berada di jalur yang benar. meskipun mengatakan itu, dirinya tidak menyalahkan jokowi, namun para pemimpin sebelum jokowi https://www.suara.com/news/2019/04/13/224020/partai-demokrat-ngamuk-prabowo-dinilai-salahkan-sby-saat-debat-pilpresâ â€¦ prabowo salahkan sby"
829,positif,Nyo buka youtube. Dngerin sekali lg yg ditanyain pak jokowi. Yg jd pembahasan awal kan bkn masalah e sport tapi pokok utamanya adl ekonomi digital. Dan Mobile legend cm jadi salah satu contoh.,nyo buka youtube. dngerin sekali lg yg ditanyain pak jokowi. yg jd pembahasan awal kan bkn masalah e sport tapi pokok utamanya adl ekonomi digital. dan mobile legend cm jadi salah satu contoh.
830,negatif,"Bung Bowo menyebut kesalahan arah ekonomi Indonesia tidak semata salah Jokowi, tetapi juga presiden-presiden sebelumnya https://www.cnnindonesia.com/nasional/20190413223315-32-386119/demokrat-kritik-prabowo-salahkan-presiden-sebelum-jokowiÂ â€¦ Prabowo Salahkan SBY","bung bowo menyebut kesalahan arah ekonomi indonesia tidak semata salah jokowi, tetapi juga presiden-presiden sebelumnya https://www.cnnindonesia.com/nasional/20190413223315-32-386119/demokrat-kritik-prabowo-salahkan-presiden-sebelum-jokowiâ â€¦ prabowo salahkan sby"
831,netral,@SandiUno @Prabowo @MardaniAliSera @FadliZon Bersama pak @prabowo dan bang @sandiuno kami akan turunkan harga listrik dan kebutuhan yg terjangkau tanpa mengeluarkan kartu kartu baru. Prabowo Sandi OKBanget. 02Menang Debat. 2019Ganti Presiden. Aa Gym Pilih Pr,@sandiuno @prabowo @mardanialisera @fadlizon bersama pak @prabowo dan bang @sandiuno kami akan turunkan harga listrik dan kebutuhan yg terjangkau tanpa mengeluarkan kartu kartu baru. prabowo sandi okbanget. 02menang debat. 2019ganti presiden. aa gym pilih pr
832,negatif,"Dan Perut Rakyat, tidak bisa di isi dengan Kartu Semata... Ekonomi itu tidak sekedar Meroket ape lagi TekorðŸ¤£ðŸ˜†","dan perut rakyat, tidak bisa di isi dengan kartu semata... ekonomi itu tidak sekedar meroket ape lagi tekorðÿ¤£ðÿ˜†"
833,positif,Jokowi harga mati seprti NKRI,jokowi harga mati seprti nkri
834,netral,"Wahhh niru capressnya nih, gak menghargai presiden sebelum pak jokowi , jejeran artis lainnnya gak disebut oom ?? Kasihan mereka sudah all out","wahhh niru capressnya nih, gak menghargai presiden sebelum pak jokowi , jejeran artis lainnnya gak disebut oom ?? kasihan mereka sudah all out"
835,netral,Prabowo-Sandi Tak Akan Ambil Gaji Sepeser Pun Jika Terpilih Menjadi Presiden  http://bit.ly/2UZNZiDÂ ,prabowo-sandi tak akan ambil gaji sepeser pun jika terpilih menjadi presiden  http://bit.ly/2uznzidâ 
836,netral,"1) interest @prabowo adalah pd kesejahteraan rakyat, technologi adalah alat untuk mencapai itu. 2) @jokowi hanya mencoba menonjolkan pengetahuannya ttg makro ekonomi, yg tdk lengkap dan tampal baru saja dia ketahui. 3) Utk @jokowi digitech adalah tujuan","1) interest @prabowo adalah pd kesejahteraan rakyat, technologi adalah alat untuk mencapai itu. 2) @jokowi hanya mencoba menonjolkan pengetahuannya ttg makro ekonomi, yg tdk lengkap dan tampal baru saja dia ketahui. 3) utk @jokowi digitech adalah tujuan"
837,negatif,"Coba cek ktp anda, ada tulisan status ekonomi ngga? Kaya atau miskin? Trus status pekerjaan atau pengangguran? Alamat rumah asli atau Kontrakan? Karena itulah kita butuh kartu2 lain sebelum e ktp disempurnakan. Kalian koq gampang ditipu sih? Polos atau bego?","coba cek ktp anda, ada tulisan status ekonomi ngga? kaya atau miskin? trus status pekerjaan atau pengangguran? alamat rumah asli atau kontrakan? karena itulah kita butuh kartu2 lain sebelum e ktp disempurnakan. kalian koq gampang ditipu sih? polos atau bego?"
838,netral,Persoalan ekonomi Indonesia bukanlah kesalahan Jokowi. 3 kali pernyataan itu ditegaskan oleh Prabowo Salahkan SBY sudah jelas sekali,persoalan ekonomi indonesia bukanlah kesalahan jokowi. 3 kali pernyataan itu ditegaskan oleh prabowo salahkan sby sudah jelas sekali
839,positif,"@sandiuno mantaappppp....!!!!!!! Seharusnya waktu bilang ""TURUNKAN HARGA LISTRIK DAN TIDAK IMPOR SAAT PANEN"" diteriakkan dengan kencang. Akan lebih mantap...!!! Karena faktor itu lah kebanyakan rakyak kecewa dg @jokowi","@sandiuno mantaappppp....!!!!!!! seharusnya waktu bilang ""turunkan harga listrik dan tidak impor saat panen"" diteriakkan dengan kencang. akan lebih mantap...!!! karena faktor itu lah kebanyakan rakyak kecewa dg @jokowi"
840,negatif,Fakta pertumbuhan kecil ya sangat berefek pada ekonomi dalam negeri lah ..  2014 pertumbuhan ekonomi juga jadi jargon kampanye anda .  Halah halahhhh ...  Semoga lekas ganti pemain deh,fakta pertumbuhan kecil ya sangat berefek pada ekonomi dalam negeri lah ..  2014 pertumbuhan ekonomi juga jadi jargon kampanye anda .  halah halahhhh ...  semoga lekas ganti pemain deh
841,negatif,"Sebelumnya kan ngomong dengan mudahnya Janji  ekonomi bakal tumbuh diatas 7% ,eh sekarang lain lagi omongane, sehat pak jok????","sebelumnya kan ngomong dengan mudahnya janji  ekonomi bakal tumbuh diatas 7% ,eh sekarang lain lagi omongane, sehat pak jok????"
842,negatif,Seandainya Prabowo jadi presiden( amit amit) dan janji-janjinya ternyata gak terwujud dan ekonomi makan merosot pasti nyalahin pemerintah sebelumnya  yaitu Jo.... SBY ðŸ˜‘,seandainya prabowo jadi presiden( amit amit) dan janji-janjinya ternyata gak terwujud dan ekonomi makan merosot pasti nyalahin pemerintah sebelumnya  yaitu jo.... sby ðÿ˜‘
843,positif,Sangat jelas skali kwalitas 02 yg cerdas dan berwawasan luas.  Debat tadi malam 02 menang mutlak ðŸ†ðŸ‘ 02 sangat layak memimpin bangsa ini. Gaji mereka relakan untuk fakir miskin dan kaum dhuafa,sangat jelas skali kwalitas 02 yg cerdas dan berwawasan luas.  debat tadi malam 02 menang mutlak ðÿ†ðÿ‘ 02 sangat layak memimpin bangsa ini. gaji mereka relakan untuk fakir miskin dan kaum dhuafa
844,netral,"Jokowi: Pertumbuhan Ekonomi >5% Harus Disyukuri, Jangan KufurÂ Nikmat  https://bhinnekanusantara.id/jokowi-pertumbuhan-ekonomi-5-harus-disyukuri-jangan-kufur-nikmat/Â â€¦ pic.twitter.com/GpsxLj72Vs","jokowi: pertumbuhan ekonomi >5% harus disyukuri, jangan kufurâ nikmat  https://bhinnekanusantara.id/jokowi-pertumbuhan-ekonomi-5-harus-disyukuri-jangan-kufur-nikmat/â â€¦ pic.twitter.com/gpsxlj72vs"
845,positif,Sah 01 satu suara 17 April 2019 Jokowi-Amin Harga Mati Untuk NKRI Maju.,sah 01 satu suara 17 april 2019 jokowi-amin harga mati untuk nkri maju.
846,positif,Capres 02 bilang didebat keadaan ekonomi Indonesia saat ini bukan salah @jokowi tapi salah pemimpin2 terdahulu. Jd utk penggemar 02 jangan salahkan Jokowi lagi ya krn bosmu udah bilang itu bukan salah Jokowi. https://bit.ly/2UyAoiRÂ Prabowo Salahkan SBY,capres 02 bilang didebat keadaan ekonomi indonesia saat ini bukan salah @jokowi tapi salah pemimpin2 terdahulu. jd utk penggemar 02 jangan salahkan jokowi lagi ya krn bosmu udah bilang itu bukan salah jokowi. https://bit.ly/2uyaoirâ prabowo salahkan sby
847,negatif,"@jokowi jika ekonomi, kesehatan, pendidikan kita baik2 saja. Knp harus ada kartu ini dan itu??? Serius nanya pak.","@jokowi jika ekonomi, kesehatan, pendidikan kita baik2 saja. knp harus ada kartu ini dan itu??? serius nanya pak."
848,negatif,"Lu bloon juga ya. Jakarta lebih suram dipimpin Jokowi, pertumbuhan ekonomi Jakarta rendah","lu bloon juga ya. jakarta lebih suram dipimpin jokowi, pertumbuhan ekonomi jakarta rendah"
849,negatif,"Harga tiket pesawat semakin menggila, pak @jokowi dan pak @BudiKaryaS  tolonglah rakyatmu ini.","harga tiket pesawat semakin menggila, pak @jokowi dan pak @budikaryas  tolonglah rakyatmu ini."
850,positif,"Kami rakyat jelata/rakyat dr kalangan bwh,hanya ingin harga sembako bs di kuasai pemerintah,bukan di kuasai mafioso,dan hanya anda yg bs menguasai nya harga,mhn pak trm ksh","kami rakyat jelata/rakyat dr kalangan bwh,hanya ingin harga sembako bs di kuasai pemerintah,bukan di kuasai mafioso,dan hanya anda yg bs menguasai nya harga,mhn pak trm ksh"
851,negatif,"Lo dungu, ambil sampel satu game saja yg paling populer di Indonesia seperti COC tadi gak ada pemain COC yg menghasilkan uang dr main game, paling akunnya dijual yg beli anak SMP yg make duit bapaknya yg udah pusing sama bayaran kredit & pajak yg nguras gajinya yg kecil","lo dungu, ambil sampel satu game saja yg paling populer di indonesia seperti coc tadi gak ada pemain coc yg menghasilkan uang dr main game, paling akunnya dijual yg beli anak smp yg make duit bapaknya yg udah pusing sama bayaran kredit & pajak yg nguras gajinya yg kecil"
852,negatif,Masa bayar kan presiden.. Tinggal potong pajak ajakan beres....,masa bayar kan presiden.. tinggal potong pajak ajakan beres....
853,positif,Terharu baca reply nya betapa dihargai dan diapresiasinya pak jokowi sama orang luar,terharu baca reply nya betapa dihargai dan diapresiasinya pak jokowi sama orang luar
854,negatif,"Jika yg dimaksud Prabowo dgn pembangunan ekonomi salah arah, adalah sistem ekonominya, mudah-mudahan Prabowo tidak menginginkan sistem ekonomi yang tertutup ya. Chavez sebagai sebuah cerita mungkin hebat, tp dia membuat Venezuela menderita","jika yg dimaksud prabowo dgn pembangunan ekonomi salah arah, adalah sistem ekonominya, mudah-mudahan prabowo tidak menginginkan sistem ekonomi yang tertutup ya. chavez sebagai sebuah cerita mungkin hebat, tp dia membuat venezuela menderita"
855,positif,"Semoga Pak @jokowi  , di kabinet baru nya nanti memanggil Bapak untuk bertugas membangun ekonomi kita kembali Pak. Orang benar disayang Tuhan. ðŸ™","semoga pak @jokowi  , di kabinet baru nya nanti memanggil bapak untuk bertugas membangun ekonomi kita kembali pak. orang benar disayang tuhan. ðÿ™"
856,negatif,"Tapi bapak sendiri yang bilang dengan optimisme bapak klo pertumbuhan ekonomi 8% itu bukan hal yg sulit. Nyatanya bapak gagal,ekonomi mentok di 5%. Optimisme itu bukan sekedar jargon pak","tapi bapak sendiri yang bilang dengan optimisme bapak klo pertumbuhan ekonomi 8% itu bukan hal yg sulit. nyatanya bapak gagal,ekonomi mentok di 5%. optimisme itu bukan sekedar jargon pak"
857,negatif,"Om Wowo menyebut kesalahan arah ekonomi Indonesia tidak semata salah @jokowi, tetapi juga presiden-presiden sebelumnya. HYPERLINK "" https://bit.ly/2DgcEp3Â "" https://bit.ly/2DgcEp3Â Prabowo Salahkan SBY","om wowo menyebut kesalahan arah ekonomi indonesia tidak semata salah @jokowi, tetapi juga presiden-presiden sebelumnya. hyperlink "" https://bit.ly/2dgcep3â "" https://bit.ly/2dgcep3â prabowo salahkan sby"
858,netral,"RT Harian_Jogja ""Kecewa, Demokrat Minta Prabowo Hargai Kontribusi SBY  https://news.harianjogja.com/read/2019/04/14/500/985236/keceemokrat-minta-prabowo-hargai-kontribusi-sby?utm_source=dlvr.it&utm_medium=twitterÂ â€¦  pic.twitter.com/D3S7TqJpSp""","rt harian_jogja ""kecewa, demokrat minta prabowo hargai kontribusi sby  https://news.harianjogja.com/read/2019/04/14/500/985236/keceemokrat-minta-prabowo-hargai-kontribusi-sby?utm_source=dlvr.it&utm_medium=twitterâ â€¦  pic.twitter.com/d3s7tqjpsp"""
859,netral,"Sebut Ibu Mia saat Debat Ekonomi Makro, Sandiaga Disemprot Jokowi  https://amp.suara.com/news/2019/04/13/221059/sebut-ibu-mia-saat-debat-ekonomi-makro-sandiaga-disemprot-jokowi?utm_source=facebook&utm_medium=fpÂ â€¦","sebut ibu mia saat debat ekonomi makro, sandiaga disemprot jokowi  https://amp.suara.com/news/2019/04/13/221059/sebut-ibu-mia-saat-debat-ekonomi-makro-sandiaga-disemprot-jokowi?utm_source=facebook&utm_medium=fpâ â€¦"
860,netral,"Namanya juga jaman modern, gaji ya ditransfer bukan diambil.  Jika Terpilih, Prabowo-Sandi Tak Akan Ambil Gaji  http://share.babe.news/s/UFbckdNÂ ","namanya juga jaman modern, gaji ya ditransfer bukan diambil.  jika terpilih, prabowo-sandi tak akan ambil gaji  http://share.babe.news/s/ufbckdnâ "
861,positif,Basicnya cuma pengusaha. Hnya mencakup perusahaan kecil. Makanya si uno mana paham ekonomi makro ttg pengelolaan negara. Malah di kasih contoh kesusahan ibu2..ngakak gue dengernya,basicnya cuma pengusaha. hnya mencakup perusahaan kecil. makanya si uno mana paham ekonomi makro ttg pengelolaan negara. malah di kasih contoh kesusahan ibu2..ngakak gue dengernya
862,positif,"17 April Coblos Jokowi-Ma'ruf Untuk mengakhiri hambatan perdagangan, @jokowi mengembalikan tres positif perdagangan antara lain melalui perjanjian kerjasama ekonomi dgn Turki. Jokowi Menang Total Debat Perdagangan Indonesia meningkat era @jokowi. 01ndonesia Maju","17 april coblos jokowi-ma'ruf untuk mengakhiri hambatan perdagangan, @jokowi mengembalikan tres positif perdagangan antara lain melalui perjanjian kerjasama ekonomi dgn turki. jokowi menang total debat perdagangan indonesia meningkat era @jokowi. 01ndonesia maju"
863,netral,"Pemerataan tersebut, kata Jokowi, juga mampu mendorong perekonomian di daerah. Ia memberi contoh adanya barang yang diproduksi oleh masyarakat sekitar.","pemerataan tersebut, kata jokowi, juga mampu mendorong perekonomian di daerah. ia memberi contoh adanya barang yang diproduksi oleh masyarakat sekitar."
864,negatif,"Udalah otak Lo udah dibodohi oleh perusahaan game, mrk yg dapat keuntungan besar bukan Indonesia, jadi gamers bkn lah sebuah pekerjaan, game cm sekedar hiburan tak ada penghasilan ekonomis dr game, hanya presiden bodoh yg bilang game bisa menambah pendapatan negara","udalah otak lo udah dibodohi oleh perusahaan game, mrk yg dapat keuntungan besar bukan indonesia, jadi gamers bkn lah sebuah pekerjaan, game cm sekedar hiburan tak ada penghasilan ekonomis dr game, hanya presiden bodoh yg bilang game bisa menambah pendapatan negara"
865,positif,Pancasila harga mati bravo pak presiden @jokowi  pic.twitter.com/knQYLidaeC,pancasila harga mati bravo pak presiden @jokowi  pic.twitter.com/knqylidaec
866,netral,"Kecewa, Demokrat Minta Prabowo Hargai Kontribusi SBY  https://news.harianjogja.com/read/2019/04/14/500/985236/keceemokrat-minta-prabowo-hargai-kontribusi-sby?utm_source=dlvr.it&utm_medium=twitterÂ â€¦ pic.twitter.com/URQioNm6tC","kecewa, demokrat minta prabowo hargai kontribusi sby  https://news.harianjogja.com/read/2019/04/14/500/985236/keceemokrat-minta-prabowo-hargai-kontribusi-sby?utm_source=dlvr.it&utm_medium=twitterâ â€¦ pic.twitter.com/urqionm6tc"
867,negatif,Basicnya pengusaha memang blum mampu menangani ekonomi makro. Makanya jabawan dr si uno begitu2 saja. Sampe jokowi kesal,basicnya pengusaha memang blum mampu menangani ekonomi makro. makanya jabawan dr si uno begitu2 saja. sampe jokowi kesal
868,netral,Ekonomi Indonesia merosot!!! Kata Prabowo bukansalahbapak,ekonomi indonesia merosot!!! kata prabowo bukansalahbapak
869,netral,"Pernyataan Penutup: Jokowi-Ma'ruf Sebut Jangan Kufur Nikmat, Prabowo-Sandi Tak Ambil Gaji  http://dlvr.it/R2n40vÂ ","pernyataan penutup: jokowi-ma'ruf sebut jangan kufur nikmat, prabowo-sandi tak ambil gaji  http://dlvr.it/r2n40vâ "
870,netral,"Ekonomi Indonesia sejak dulu sudah amburadul, kata Prabowo. bukansalahbapak pic.twitter.com/AEyCTJ2QUZ","ekonomi indonesia sejak dulu sudah amburadul, kata prabowo. bukansalahbapak pic.twitter.com/aeyctj2quz"
871,positif,Semoga gaji guru madrasah bisa tersejahtrakan..semoga prabowo-sandi jadi presiden dan wakil presiden Republik Indonesia ini..aammiin,semoga gaji guru madrasah bisa tersejahtrakan..semoga prabowo-sandi jadi presiden dan wakil presiden republik indonesia ini..aammiin
873,negatif,Aku mau bertanya kenapa pak Prabowo gak bisa jawab sendiri tentang pentingnya e-sport bagi perekonomian Indonesia?,aku mau bertanya kenapa pak prabowo gak bisa jawab sendiri tentang pentingnya e-sport bagi perekonomian indonesia?
874,netral,"Yg di bahas ekonomi makro,ekonomi negara sprti bumn, pertambangan, export, import.","yg di bahas ekonomi makro,ekonomi negara sprti bumn, pertambangan, export, import."
875,positif,"Pembagian kesempatan berbicara pak Jokowi & Ma'aruf Amin ini pas. Boleh dibilang, apa yg disampaikan mereka itu adalah hal sdh dikuasai betul. Soal ekonomi mikro dan makro, birokrasi, pemerintahan, budaya, perempuan, perbankan syarih, eko syariah, dll. Tdk asbun. Jokowi Amin","pembagian kesempatan berbicara pak jokowi & ma'aruf amin ini pas. boleh dibilang, apa yg disampaikan mereka itu adalah hal sdh dikuasai betul. soal ekonomi mikro dan makro, birokrasi, pemerintahan, budaya, perempuan, perbankan syarih, eko syariah, dll. tdk asbun. jokowi amin"
876,netral,"Baik berupa kawasan industri kecil baik kawasan ekonomi khusus, kawasan ekonomi khusus pariwisata dan berefek pada barang kerajinan desa dan juga kami ingin terus memperjuangkan kemandirian ekonomi desa,"" papar Jokowi.","baik berupa kawasan industri kecil baik kawasan ekonomi khusus, kawasan ekonomi khusus pariwisata dan berefek pada barang kerajinan desa dan juga kami ingin terus memperjuangkan kemandirian ekonomi desa,"" papar jokowi."
877,positif,"Makasih ya Allah.. skenario MU begitu Agung. Engkau hadirkan jaman cebong utk tunjukan para pengkhianat & munafik bangsa. kini disaat yg tepat Engkau beri obat nya. Prabowo Sandi ,Pertama kali dlm sejarah Asia Tenggara, Presiden menyedekahkan GAJI nya. 17April2019People Power pic.twitter.com/yPk54WbPFh","makasih ya allah.. skenario mu begitu agung. engkau hadirkan jaman cebong utk tunjukan para pengkhianat & munafik bangsa. kini disaat yg tepat engkau beri obat nya. prabowo sandi ,pertama kali dlm sejarah asia tenggara, presiden menyedekahkan gaji nya. 17april2019people power pic.twitter.com/ypk54wbpfh"
878,netral,"New post: Pengamat Tanggapi Positif Pertumbuhan Ekonomi Era Jokowi, Meski Tak Capai Target  http://www.inibalikpapan.com/pengamat-tanggapi-positif-pertumbuhan-ekonomi-era-jokowi-meski-tak-capai-target/Â â€¦","new post: pengamat tanggapi positif pertumbuhan ekonomi era jokowi, meski tak capai target  http://www.inibalikpapan.com/pengamat-tanggapi-positif-pertumbuhan-ekonomi-era-jokowi-meski-tak-capai-target/â â€¦"
879,negatif,Prabowo lupa kalau ekonomi Indonesia hancur karena suharto menjajah Indonesia 32 th sehingga dilengser kan oleh rakyat. Dan prabowo adalah menantu suharto saat itu,prabowo lupa kalau ekonomi indonesia hancur karena suharto menjajah indonesia 32 th sehingga dilengser kan oleh rakyat. dan prabowo adalah menantu suharto saat itu
880,positif,saya setuju sama pak Prabowo bahwa kerusakan ekonomi Indonesia ini karena presiden2 sebelumnya. termasuk SBY. @AgusYudhoyono,saya setuju sama pak prabowo bahwa kerusakan ekonomi indonesia ini karena presiden2 sebelumnya. termasuk sby. @agusyudhoyono
881,positif,"Kata Prabowo, SBY ikut bikin ekonomi Indonesia salah arah. Begitu ya. Paham saya.","kata prabowo, sby ikut bikin ekonomi indonesia salah arah. begitu ya. paham saya."
882,negatif,"Lo dengar perdebatan seorang presiden RI tadi malam gak? Dia menyebut mobile legend, game tsb perlu upgrade level gak? Lo tau tujuan debat? Utk bahas  persoalan bangsa ini, soal ekonomi itu terkait uang, harus ada nilai ekonomis bagi negara bukan utk pembuat aplikasi game","lo dengar perdebatan seorang presiden ri tadi malam gak? dia menyebut mobile legend, game tsb perlu upgrade level gak? lo tau tujuan debat? utk bahas  persoalan bangsa ini, soal ekonomi itu terkait uang, harus ada nilai ekonomis bagi negara bukan utk pembuat aplikasi game"
883,netral,Prabowo-Sandi Ingin Bumn Jadi Penyangga Ekonomi Rakyat debatkelima debatterakhircapres2019 https://gerbang.co.id/prabowo-sandi-ingin-bumn-jadi-penyangga-ekonomi-rakyat/Â â€¦ pic.twitter.com/kF8MCwh47t,prabowo-sandi ingin bumn jadi penyangga ekonomi rakyat debatkelima debatterakhircapres2019 https://gerbang.co.id/prabowo-sandi-ingin-bumn-jadi-penyangga-ekonomi-rakyat/â â€¦ pic.twitter.com/kf8mcwh47t
884,netral,"Selama 4,5 th saya dgn Pak JK telah berusaha keras berjuang keras dlm rangka mengembalikan watak asli dari pembangunan di negara kita Indonesia yaitu tdk bertumpu d prtmbuhan ekonomi sjtp bertumpu pemerataan krna prtmbuhan ekonomi, kata Jokowi memaparkan visi-misi pd debat ke-5","selama 4,5 th saya dgn pak jk telah berusaha keras berjuang keras dlm rangka mengembalikan watak asli dari pembangunan di negara kita indonesia yaitu tdk bertumpu d prtmbuhan ekonomi sjtp bertumpu pemerataan krna prtmbuhan ekonomi, kata jokowi memaparkan visi-misi pd debat ke-5"
885,netral,"Prabowo ingin kejar penghindar pajak, TKN: Pemimpin harus beri contoh  http://bit.ly/2DbRE2FÂ ","prabowo ingin kejar penghindar pajak, tkn: pemimpin harus beri contoh  http://bit.ly/2dbre2fâ "
886,positif,"Infrstruktur sukses BESAR, sluruh daerah merasakan keadilan & kesejahteraan, EKONOMI cukup bagus, Keamanan mantep, DANA DESA TOP BGET, para sindikat pencuri ikan tiarap, AMNESTI PAJAK berhasil,Prestasi JOKOWI hrs di lanjutkan, Jokowi Lagi Prabowo Salahkan SBY","infrstruktur sukses besar, sluruh daerah merasakan keadilan & kesejahteraan, ekonomi cukup bagus, keamanan mantep, dana desa top bget, para sindikat pencuri ikan tiarap, amnesti pajak berhasil,prestasi jokowi hrs di lanjutkan, jokowi lagi prabowo salahkan sby"
887,netral,Prabowo: Bumn Benteng Terakhir Ekonomi Indonesia  https://gerbang.co.id/prabowo-bumn-benteng-terakhir-ekonomi-indonesia/Â â€¦ pic.twitter.com/YeGA4gNyfD,prabowo: bumn benteng terakhir ekonomi indonesia  https://gerbang.co.id/prabowo-bumn-benteng-terakhir-ekonomi-indonesia/â â€¦ pic.twitter.com/yega4gnyfd
888,positif,"Argumen Jokowi sangat make sense drpd yg satu itu setiap debat kata si A di daerah ini si B di daerah itu, ini sangat ketauan yg satu itu tdk paham ekonomi negara. Dan skrg minta rakyat milih dia yg hanya paham ekonomi sebatas perusahaan. Jgn membodoi warga dgn kata2 ibu ini itu.","argumen jokowi sangat make sense drpd yg satu itu setiap debat kata si a di daerah ini si b di daerah itu, ini sangat ketauan yg satu itu tdk paham ekonomi negara. dan skrg minta rakyat milih dia yg hanya paham ekonomi sebatas perusahaan. jgn membodoi warga dgn kata2 ibu ini itu."
889,negatif,Hal hal yang remeh temeh ditanyakan..rakyat tidak butuh itu..rakyat butuh kesejahteraan.. Kepastian hukum..ekonomi stabil..bukan GAME... Dari pertanyaan sdh bisa menggambarkan kualitas seseorang...sungguh naif dan memalukan.,hal hal yang remeh temeh ditanyakan..rakyat tidak butuh itu..rakyat butuh kesejahteraan.. kepastian hukum..ekonomi stabil..bukan game... dari pertanyaan sdh bisa menggambarkan kualitas seseorang...sungguh naif dan memalukan.
890,negatif,"Dr ini aja kita"" dah bisa ambil kesimpulan klo ulama"" jg ustad"" y itu berbayar dn mulut y disogok smua. Cuma @prabowo jg hrus dong byr gaji"" karyawan y,jgn hny krn ingin jd RI 1 suap orang sana sini, smntara bkas karyawan y kelaparan dgn anak istri y. Tul g @Fahrihamzah @fadlizon","dr ini aja kita"" dah bisa ambil kesimpulan klo ulama"" jg ustad"" y itu berbayar dn mulut y disogok smua. cuma @prabowo jg hrus dong byr gaji"" karyawan y,jgn hny krn ingin jd ri 1 suap orang sana sini, smntara bkas karyawan y kelaparan dgn anak istri y. tul g @fahrihamzah @fadlizon"
891,negatif,"JD pejabat itu digaji rakyat, amanah rakyat, JD jgn nakut2in beramai2 teriak nunjukin pangkat Dan kacak pinggang, angkuh betul! Giliran Ada yg ganggu pemilu diem, percuma teriak, kumis tebal Pak....","jd pejabat itu digaji rakyat, amanah rakyat, jd jgn nakut2in beramai2 teriak nunjukin pangkat dan kacak pinggang, angkuh betul! giliran ada yg ganggu pemilu diem, percuma teriak, kumis tebal pak...."
892,positif,Lah pak prabowo ama sandi dr awal udah kaya... Berapa sih gaji ama tunjangan nya setahun.... Ga ada apa2nya dibandingkan penghasilan dr usaha2 yg mereka punya....teko klo dituang bakal ngeluarin isi di dalamnya... Klo pikiran lo negatif ya yg keluar juga negatif ky gini,lah pak prabowo ama sandi dr awal udah kaya... berapa sih gaji ama tunjangan nya setahun.... ga ada apa2nya dibandingkan penghasilan dr usaha2 yg mereka punya....teko klo dituang bakal ngeluarin isi di dalamnya... klo pikiran lo negatif ya yg keluar juga negatif ky gini
893,netral,Skak Mat untuk Prabowo - Sandi  Amburadul Ekonomi Macro - Micro memangnya NKRI dihuni segelintir orang  https://www.facebook.com/KASTAONE/posts/2362981890399549Â â€¦,skak mat untuk prabowo - sandi  amburadul ekonomi macro - micro memangnya nkri dihuni segelintir orang  https://www.facebook.com/kastaone/posts/2362981890399549â â€¦
894,netral,Demokrat Minta Prabowo Hargai Kontribusi Presiden SBY  http://bit.ly/2X9aSxxÂ ,demokrat minta prabowo hargai kontribusi presiden sby  http://bit.ly/2x9asxxâ 
